"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,0.0183,0.0024,-2.0983,0.0046,0.0245,12,1,2,0.100017698433827,1
"2",1,2,1,0.0183,0.0024,-2.0983,0.0683,0.0086,-2.3265,0.0046,0.0818,12,1,2,0.233695699575324,1
"3",2,3,1,0.0683,0.0086,-2.3265,0.1182,0.0137,-2.5803,0.0046,0.1452,12,1,2,0.258709219008523,1
"4",3,4,1,0.1182,0.0137,-2.5803,0.1519,0.0452,-2.7755,0.0046,0.1944,12,1,2,0.200576618776965,1
"5",4,5,1,0.1519,0.0452,-2.7755,0.1862,0.0797,-3.0389,0.0046,0.26,12,1,2,0.267854998086651,1
"6",5,6,1,0.1862,0.0797,-3.0389,0.2106,0.0995,-3.2778,0.0046,0.3191,12,1,2,0.240957693382054,1
"7",6,7,1,0.2106,0.0995,-3.2778,0.2178,0.1146,-3.5339,0.0046,0.382,12,1,2,0.256645787029517,1
"8",7,8,1,0.2178,0.1146,-3.5339,0.2285,0.1205,-3.7427,0.0046,0.4333,12,1,2,0.20915721359781,1
"9",8,9,1,0.2285,0.1205,-3.7427,0.2333,0.1214,-3.9713,0.0046,0.4893,12,1,2,0.228652159403754,1
"10",9,10,1,0.2333,0.1214,-3.9713,0.2414,0.1189,-4.1887,0.0046,0.5427,12,1,2,0.217565208615716,1
"11",10,11,1,0.2414,0.1189,-4.1887,0.2611,0.1092,-4.4223,0.0046,0.6002,12,1,2,0.234629793504576,1
"12",11,12,1,0.2611,0.1092,-4.4223,0.2766,0.1032,-4.6316,0.0046,0.6516,12,1,2,0.209958900740121,1
"13",12,13,1,0.2766,0.1032,-4.6316,0.2819,0.1016,-4.8206,0.0046,0.698,12,1,2,0.1890810672701,1
"14",13,14,1,0.2819,0.1016,-4.8206,0.2899,0.1073,-5.0492,0.0046,0.7541,12,1,2,0.228810948164637,1
"15",14,15,1,0.2899,0.1073,-5.0492,0.2944,0.11,-5.234,0.0046,0.7994,12,1,2,0.184874497970921,1
"16",15,16,1,0.2944,0.11,-5.234,0.2974,0.1154,-5.4768,0.0046,0.8589,12,1,2,0.242878570483277,1
"17",16,17,1,0.2974,0.1154,-5.4768,0.2994,0.1138,-5.7018,0.0046,0.9141,12,1,2,0.225014577305561,1
"18",17,18,1,0.2994,0.1138,-5.7018,0.2963,0.118,-5.937,0.0046,0.9718,12,1,2,0.235257922289558,1
"19",18,19,1,0.2963,0.118,-5.937,0.2775,0.1057,-6.193,0.0046,1.0347,12,1,2,0.256983910002163,1
"20",19,20,1,0.2775,0.1057,-6.193,0.2547,0.0994,-6.407,0.0046,1.0875,12,1,2,0.215303344144953,1
"21",20,21,1,0.2547,0.0994,-6.407,0.2455,0.0879,-6.6535,0.0046,1.148,12,1,2,0.246939547258028,1
"22",21,22,1,0.2455,0.0879,-6.6535,0.2363,0.0716,-6.9143,0.0046,1.2121,12,1,2,0.261470782306551,1
"23",22,23,1,0.2363,0.0716,-6.9143,0.2309,0.0605,-7.0939,0.0046,1.2563,12,1,2,0.180023692885131,1
"24",23,24,1,0.2309,0.0605,-7.0939,0.2212,0.0406,-7.3239,0.0046,1.3129,12,1,2,0.231062978427961,1
"25",24,25,1,0.2212,0.0406,-7.3239,0.2108,0.0244,-7.5711,0.0046,1.3737,12,1,2,0.247948462386844,1
"26",25,26,1,0.2108,0.0244,-7.5711,0.2,0.007,-7.8362,0.0046,1.4389,12,1,2,0.265889845612802,1
"27",26,27,1,0.2,0.007,-7.8362,0.1908,-0.0076,-8.0535,0.0046,1.4923,12,1,2,0.217984150800006,1
