"","Time","Krs","sam","soil_type","loc"
"74",6.2,5.09732434294996e-05,2,"loam","Palermo, Italy"
"75",6.4,5.10785340715686e-05,2,"loam","Palermo, Italy"
"76",6.6,5.09318263661847e-05,2,"loam","Palermo, Italy"
"77",6.8,5.08336603748026e-05,2,"loam","Palermo, Italy"
"78",7,5.04493288987566e-05,2,"loam","Palermo, Italy"
"79",7.2,5.02216839858312e-05,2,"loam","Palermo, Italy"
"80",7.4,4.95426411681488e-05,2,"loam","Palermo, Italy"
"81",7.6,4.87510707919387e-05,2,"loam","Palermo, Italy"
"82",7.8,4.80136333045734e-05,2,"loam","Palermo, Italy"
"83",8,4.71136845117181e-05,2,"loam","Palermo, Italy"
"84",8.2,4.62490380893321e-05,2,"loam","Palermo, Italy"
"85",8.4,4.43709388617793e-05,2,"loam","Palermo, Italy"
"86",8.6,4.43709388617793e-05,2,"loam","Palermo, Italy"
"87",8.8,4.42822012441669e-05,2,"loam","Palermo, Italy"
"88",9,4.62429856029624e-05,2,"loam","Palermo, Italy"
"89",0.4,9.80769829832963e-06,3,"loam","Palermo, Italy"
"90",0.6,1.30062794763395e-05,3,"loam","Palermo, Italy"
"91",0.8,1.51981476247457e-05,3,"loam","Palermo, Italy"
"92",1,1.6213658053595e-05,3,"loam","Palermo, Italy"
"93",1.2,1.6726446212394e-05,3,"loam","Palermo, Italy"
"94",1.4,1.72036997046065e-05,3,"loam","Palermo, Italy"
"95",1.6,1.73958683053057e-05,3,"loam","Palermo, Italy"
"96",1.8,1.75252500005025e-05,3,"loam","Palermo, Italy"
"97",2,1.85673029486532e-05,3,"loam","Palermo, Italy"
"98",2.2,2.60458431596345e-05,3,"loam","Palermo, Italy"
"99",2.4,3.06596725097772e-05,3,"loam","Palermo, Italy"
"100",2.6,4.04270469974917e-05,3,"loam","Palermo, Italy"
"101",2.8,4.88397935764555e-05,3,"loam","Palermo, Italy"
"102",3,5.44894603163168e-05,3,"loam","Palermo, Italy"
"103",3.2,6.55703773907391e-05,3,"loam","Palermo, Italy"
"104",3.4,7.6752990797077e-05,3,"loam","Palermo, Italy"
"105",3.6,8.52017169359216e-05,3,"loam","Palermo, Italy"
"106",3.8,9.89527683459066e-05,3,"loam","Palermo, Italy"
"107",4,0.000103137650425688,3,"loam","Palermo, Italy"
"108",4.2,0.000117470397955775,3,"loam","Palermo, Italy"
"109",4.4,0.000123489339966284,3,"loam","Palermo, Italy"
"110",4.6,0.00013856402302059,3,"loam","Palermo, Italy"
"111",4.8,0.000146715687456006,3,"loam","Palermo, Italy"
"112",5,0.000155982043119076,3,"loam","Palermo, Italy"
"113",5.2,0.000167880094157116,3,"loam","Palermo, Italy"
"114",5.4,0.000171097236359093,3,"loam","Palermo, Italy"
"115",5.6,0.000174545584097026,3,"loam","Palermo, Italy"
"116",5.8,0.000176989810758,3,"loam","Palermo, Italy"
"117",6,0.000181489633255025,3,"loam","Palermo, Italy"
"118",6.2,0.000181882595838189,3,"loam","Palermo, Italy"
"119",6.4,0.000182657273345203,3,"loam","Palermo, Italy"
"120",6.6,0.000181807764847715,3,"loam","Palermo, Italy"
"121",6.8,0.00018301466898858,3,"loam","Palermo, Italy"
"122",7,0.00018133915559264,3,"loam","Palermo, Italy"
"123",7.2,0.000181979145304856,3,"loam","Palermo, Italy"
"124",7.4,0.000179994810995022,3,"loam","Palermo, Italy"
"125",7.6,0.000181460253042658,3,"loam","Palermo, Italy"
"126",7.8,0.000182764904392117,3,"loam","Palermo, Italy"
"127",8,0.000189216966223164,3,"loam","Palermo, Italy"
"128",8.2,0.000195749648593917,3,"loam","Palermo, Italy"
"129",8.4,0.000203744582830705,3,"loam","Palermo, Italy"
"130",8.6,0.000214204147595934,3,"loam","Palermo, Italy"
"131",8.8,0.00023814660438531,3,"loam","Palermo, Italy"
"132",9,0.000261969892169405,3,"loam","Palermo, Italy"
"133",0.4,5.60788533801995e-06,4,"loam","Palermo, Italy"
"134",0.6,7.68932088226518e-06,4,"loam","Palermo, Italy"
"135",0.8,8.8335608212095e-06,4,"loam","Palermo, Italy"
"136",1,9.19612505822996e-06,4,"loam","Palermo, Italy"
"137",1.2,9.6120361548726e-06,4,"loam","Palermo, Italy"
"138",1.4,9.80963450090871e-06,4,"loam","Palermo, Italy"
"139",1.6,9.90396080809611e-06,4,"loam","Palermo, Italy"
"140",1.8,9.94672617523412e-06,4,"loam","Palermo, Italy"
"141",2,9.96758892895251e-06,4,"loam","Palermo, Italy"
"142",2.2,9.97700494999358e-06,4,"loam","Palermo, Italy"
"143",2.4,1.29977257836399e-05,4,"loam","Palermo, Italy"
"144",2.6,1.5539068711214e-05,4,"loam","Palermo, Italy"
"145",2.8,1.81003628297699e-05,4,"loam","Palermo, Italy"
"146",3,2.36930482238086e-05,4,"loam","Palermo, Italy"
"147",3.2,2.78999854980719e-05,4,"loam","Palermo, Italy"
"148",3.4,3.39205974882945e-05,4,"loam","Palermo, Italy"
"149",3.6,3.85555163662744e-05,4,"loam","Palermo, Italy"
"150",3.8,4.2574341482036e-05,4,"loam","Palermo, Italy"
"151",4,4.76492937660296e-05,4,"loam","Palermo, Italy"
"152",4.2,5.14742944691787e-05,4,"loam","Palermo, Italy"
"153",4.4,5.78391934258801e-05,4,"loam","Palermo, Italy"
"154",4.6,6.24722303174862e-05,4,"loam","Palermo, Italy"
"155",4.8,6.58198470856052e-05,4,"loam","Palermo, Italy"
"156",5,7.18306984723563e-05,4,"loam","Palermo, Italy"
"157",5.2,7.65364162546082e-05,4,"loam","Palermo, Italy"
"158",5.4,7.98665267829908e-05,4,"loam","Palermo, Italy"
"159",5.6,8.20819174444986e-05,4,"loam","Palermo, Italy"
"160",5.8,8.34786666320864e-05,4,"loam","Palermo, Italy"
"161",6,8.43278924308931e-05,4,"loam","Palermo, Italy"
"162",6.2,8.48221013705901e-05,4,"loam","Palermo, Italy"
"163",6.4,8.51228615467981e-05,4,"loam","Palermo, Italy"
"164",6.6,8.5298087490892e-05,4,"loam","Palermo, Italy"
"165",6.8,8.53373857215102e-05,4,"loam","Palermo, Italy"
"166",7,8.52251434838618e-05,4,"loam","Palermo, Italy"
"167",7.2,8.49931162428469e-05,4,"loam","Palermo, Italy"
"168",7.4,8.45465557113692e-05,4,"loam","Palermo, Italy"
"169",7.6,8.42831255570073e-05,4,"loam","Palermo, Italy"
"170",7.8,8.33168767773811e-05,4,"loam","Palermo, Italy"
"171",8,8.40852167314176e-05,4,"loam","Palermo, Italy"
"172",8.2,8.31244476414292e-05,4,"loam","Palermo, Italy"
"173",8.4,8.17678284352932e-05,4,"loam","Palermo, Italy"
"174",8.6,8.08891665619239e-05,4,"loam","Palermo, Italy"
"175",8.8,7.9097674317947e-05,4,"loam","Palermo, Italy"
"176",9,7.86863041926332e-05,4,"loam","Palermo, Italy"
"177",0.4,9.17452926511732e-06,5,"loam","Palermo, Italy"
"178",0.6,1.17026659842733e-05,5,"loam","Palermo, Italy"
"179",0.8,1.31118080584648e-05,5,"loam","Palermo, Italy"
"180",1,1.39348117214319e-05,5,"loam","Palermo, Italy"
"181",1.2,1.43249035060826e-05,5,"loam","Palermo, Italy"
"182",1.4,1.45333657948819e-05,5,"loam","Palermo, Italy"
"183",1.6,1.46477021522757e-05,5,"loam","Palermo, Italy"
"184",1.8,1.46718416637169e-05,5,"loam","Palermo, Italy"
"185",2,1.46978401817096e-05,5,"loam","Palermo, Italy"
"186",2.2,1.47034236797761e-05,5,"loam","Palermo, Italy"
"187",2.4,1.47086684547202e-05,5,"loam","Palermo, Italy"
"188",2.6,1.47102523063001e-05,5,"loam","Palermo, Italy"
"189",2.8,1.47112402825967e-05,5,"loam","Palermo, Italy"
"190",3,2.32318553038933e-05,5,"loam","Palermo, Italy"
"191",3.2,2.65381763182829e-05,5,"loam","Palermo, Italy"
"192",3.4,3.17388135531811e-05,5,"loam","Palermo, Italy"
"193",3.6,3.29583539087908e-05,5,"loam","Palermo, Italy"
"194",3.8,3.37668756428113e-05,5,"loam","Palermo, Italy"
"195",4,4.22537873366034e-05,5,"loam","Palermo, Italy"
"196",4.2,4.52355324443589e-05,5,"loam","Palermo, Italy"
"197",4.4,5.26047391887096e-05,5,"loam","Palermo, Italy"
"198",4.6,5.68816055206448e-05,5,"loam","Palermo, Italy"
"199",4.8,6.09647055408519e-05,5,"loam","Palermo, Italy"
"200",5,6.49294458404001e-05,5,"loam","Palermo, Italy"
"201",5.2,6.71113629090403e-05,5,"loam","Palermo, Italy"
"202",5.4,7.22962422155083e-05,5,"loam","Palermo, Italy"
"203",5.6,7.91710070573148e-05,5,"loam","Palermo, Italy"
"204",5.8,8.22109558773699e-05,5,"loam","Palermo, Italy"
"205",6,8.75696238053372e-05,5,"loam","Palermo, Italy"
"206",6.2,9.31450116483131e-05,5,"loam","Palermo, Italy"
"207",6.4,0.000100195851535752,5,"loam","Palermo, Italy"
"208",6.6,0.000105489304650557,5,"loam","Palermo, Italy"
"209",6.8,0.000109415877359281,5,"loam","Palermo, Italy"
"210",7,0.000114569912206306,5,"loam","Palermo, Italy"
"211",7.2,0.000115503337072971,5,"loam","Palermo, Italy"
"212",7.4,0.000115512126867232,5,"loam","Palermo, Italy"
"213",7.6,0.000115055892568846,5,"loam","Palermo, Italy"
"214",7.8,0.000115281134157261,5,"loam","Palermo, Italy"
"215",8,0.000114292641830573,5,"loam","Palermo, Italy"
"216",8.2,0.000113387540608651,5,"loam","Palermo, Italy"
"217",8.4,0.000113390944647864,5,"loam","Palermo, Italy"
"218",8.6,0.000113484166681492,5,"loam","Palermo, Italy"
"219",8.8,0.000113482733652886,5,"loam","Palermo, Italy"
"220",9,0.000115077853303012,5,"loam","Palermo, Italy"
"221",0.4,6.68350781062701e-06,6,"loam","Palermo, Italy"
"222",0.6,8.78675454870722e-06,6,"loam","Palermo, Italy"
"223",0.8,1.08922925638026e-05,6,"loam","Palermo, Italy"
"224",1,1.22188638710226e-05,6,"loam","Palermo, Italy"
"225",1.2,1.26117107845554e-05,6,"loam","Palermo, Italy"
"226",1.4,1.30260012085474e-05,6,"loam","Palermo, Italy"
"227",1.6,1.31953947629157e-05,6,"loam","Palermo, Italy"
"228",1.8,1.32723612012295e-05,6,"loam","Palermo, Italy"
"229",2,1.33005171859871e-05,6,"loam","Palermo, Italy"
"230",2.2,1.33170584176286e-05,6,"loam","Palermo, Italy"
"231",2.4,1.33260759550091e-05,6,"loam","Palermo, Italy"
"232",2.6,1.33335583539512e-05,6,"loam","Palermo, Italy"
"233",2.8,1.33365761340648e-05,6,"loam","Palermo, Italy"
"234",3,1.33382050169973e-05,6,"loam","Palermo, Italy"
"235",3.2,1.33388106409688e-05,6,"loam","Palermo, Italy"
"236",3.4,1.81891903588033e-05,6,"loam","Palermo, Italy"
"237",3.6,2.44079178719799e-05,6,"loam","Palermo, Italy"
"238",3.8,2.80753274951923e-05,6,"loam","Palermo, Italy"
"239",4,3.54455425718195e-05,6,"loam","Palermo, Italy"
"240",4.2,4.32408385640841e-05,6,"loam","Palermo, Italy"
"241",4.4,5.12986481907982e-05,6,"loam","Palermo, Italy"
"242",4.6,5.76936211590359e-05,6,"loam","Palermo, Italy"
"243",4.8,6.2064730575577e-05,6,"loam","Palermo, Italy"
"244",5,7.00008273034975e-05,6,"loam","Palermo, Italy"
"245",5.2,7.70054841865347e-05,6,"loam","Palermo, Italy"
"246",5.4,8.41691732748773e-05,6,"loam","Palermo, Italy"
"247",5.6,9.13715963956296e-05,6,"loam","Palermo, Italy"
"248",5.8,9.5974534518979e-05,6,"loam","Palermo, Italy"
"249",6,0.000103602933217888,6,"loam","Palermo, Italy"
"250",6.2,0.000112198252905809,6,"loam","Palermo, Italy"
"251",6.4,0.000114293322193061,6,"loam","Palermo, Italy"
"252",6.6,0.000114988179076944,6,"loam","Palermo, Italy"
"253",6.8,0.000114644748187757,6,"loam","Palermo, Italy"
"254",7,0.000116619739464918,6,"loam","Palermo, Italy"
"255",7.2,0.000116283374208586,6,"loam","Palermo, Italy"
"256",7.4,0.000115016565422105,6,"loam","Palermo, Italy"
"257",7.6,0.000114694427121872,6,"loam","Palermo, Italy"
"258",7.8,0.000113781162672209,6,"loam","Palermo, Italy"
"259",8,0.000113290987297834,6,"loam","Palermo, Italy"
"260",8.2,0.000111257232772422,6,"loam","Palermo, Italy"
"261",8.4,0.000112617348313247,6,"loam","Palermo, Italy"
"262",8.6,0.000110854239697222,6,"loam","Palermo, Italy"
"263",8.8,0.000113309292809318,6,"loam","Palermo, Italy"
"264",9,0.000116098819160886,6,"loam","Palermo, Italy"
"265",0.4,9.30540858345069e-06,7,"loam","Palermo, Italy"
"266",0.6,1.23038697882665e-05,7,"loam","Palermo, Italy"
"267",0.8,1.32984430112189e-05,7,"loam","Palermo, Italy"
"268",1,1.45302714384438e-05,7,"loam","Palermo, Italy"
"269",1.2,1.48126249957706e-05,7,"loam","Palermo, Italy"
"270",1.4,1.59636705885493e-05,7,"loam","Palermo, Italy"
"271",1.6,2.51308290399564e-05,7,"loam","Palermo, Italy"
"272",1.8,2.95205213219486e-05,7,"loam","Palermo, Italy"
"273",2,3.8119575358709e-05,7,"loam","Palermo, Italy"
"274",2.2,4.16708007758976e-05,7,"loam","Palermo, Italy"
"275",2.4,4.84315369882742e-05,7,"loam","Palermo, Italy"
"276",2.6,5.69970159790419e-05,7,"loam","Palermo, Italy"
"277",2.8,6.18141050107904e-05,7,"loam","Palermo, Italy"
"278",3,6.67644689028529e-05,7,"loam","Palermo, Italy"
"279",3.2,7.58363146660862e-05,7,"loam","Palermo, Italy"
"280",3.4,8.04749947595806e-05,7,"loam","Palermo, Italy"
"281",3.6,8.87962647533506e-05,7,"loam","Palermo, Italy"
"282",3.8,9.94394235710613e-05,7,"loam","Palermo, Italy"
"283",4,0.000108251066818493,7,"loam","Palermo, Italy"
"284",4.2,0.000119086889152578,7,"loam","Palermo, Italy"
"285",4.4,0.000127386324078225,7,"loam","Palermo, Italy"
"286",4.6,0.000139764034790873,7,"loam","Palermo, Italy"
"287",4.8,0.000147713893271431,7,"loam","Palermo, Italy"
"288",5,0.00015746940272529,7,"loam","Palermo, Italy"
"289",5.2,0.000168248474590825,7,"loam","Palermo, Italy"
"290",5.4,0.000176596366216031,7,"loam","Palermo, Italy"
"291",5.6,0.000184938033332115,7,"loam","Palermo, Italy"
"292",5.8,0.000187957086750765,7,"loam","Palermo, Italy"
"293",6,0.000196448303120633,7,"loam","Palermo, Italy"
"294",6.2,0.000197441348960333,7,"loam","Palermo, Italy"
"295",6.4,0.000198773824998592,7,"loam","Palermo, Italy"
"296",6.6,0.000198001988093349,7,"loam","Palermo, Italy"
"297",6.8,0.00019566544254246,7,"loam","Palermo, Italy"
"298",7,0.000194039229480445,7,"loam","Palermo, Italy"
"299",7.2,0.000192263774552776,7,"loam","Palermo, Italy"
"300",7.4,0.000191029149922298,7,"loam","Palermo, Italy"
"301",7.6,0.000190691397379413,7,"loam","Palermo, Italy"
"302",7.8,0.000190527519918135,7,"loam","Palermo, Italy"
"303",8,0.000191538373883789,7,"loam","Palermo, Italy"
"304",8.2,0.00019380148871549,7,"loam","Palermo, Italy"
"305",8.4,0.000196965714221157,7,"loam","Palermo, Italy"
"306",8.6,0.000201592852544435,7,"loam","Palermo, Italy"
"307",8.8,0.000209950034979666,7,"loam","Palermo, Italy"
"308",9,0.000217768570990318,7,"loam","Palermo, Italy"
"309",0.4,1.05842340820614e-05,9,"loam","Palermo, Italy"
"310",0.6,1.49370904589083e-05,9,"loam","Palermo, Italy"
"311",0.8,1.80477230924127e-05,9,"loam","Palermo, Italy"
"312",1,1.93324198578018e-05,9,"loam","Palermo, Italy"
"313",1.2,1.97751351181683e-05,9,"loam","Palermo, Italy"
"314",1.4,2.04036210287844e-05,9,"loam","Palermo, Italy"
"315",1.6,2.05324631120095e-05,9,"loam","Palermo, Italy"
"316",1.8,2.06707204986479e-05,9,"loam","Palermo, Italy"
"317",2,2.07520108082242e-05,9,"loam","Palermo, Italy"
"318",2.2,2.07890995259392e-05,9,"loam","Palermo, Italy"
"319",2.4,2.0804149512171e-05,9,"loam","Palermo, Italy"
"320",2.6,2.08158994200375e-05,9,"loam","Palermo, Italy"
"321",2.8,2.08194907434427e-05,9,"loam","Palermo, Italy"
"322",3,2.08214035261333e-05,9,"loam","Palermo, Italy"
"323",3.2,2.08222859151127e-05,9,"loam","Palermo, Italy"
"324",3.4,2.08228736119121e-05,9,"loam","Palermo, Italy"
"325",3.6,2.08231765778706e-05,9,"loam","Palermo, Italy"
"326",3.8,2.08233422048122e-05,9,"loam","Palermo, Italy"
"327",4,2.08234033691316e-05,9,"loam","Palermo, Italy"
"328",4.2,2.08234405698955e-05,9,"loam","Palermo, Italy"
"329",4.4,2.08234643307793e-05,9,"loam","Palermo, Italy"
"330",4.6,2.08234745949352e-05,9,"loam","Palermo, Italy"
"331",4.8,2.08234828813569e-05,9,"loam","Palermo, Italy"
"332",5,2.08234856191957e-05,9,"loam","Palermo, Italy"
"333",5.2,2.08234866840914e-05,9,"loam","Palermo, Italy"
"334",5.4,2.08028742750978e-05,9,"loam","Palermo, Italy"
"335",5.6,2.05675623658918e-05,9,"loam","Palermo, Italy"
"336",5.8,2.01687128175767e-05,9,"loam","Palermo, Italy"
"337",6,2.0429470291267e-05,9,"loam","Palermo, Italy"
"338",6.2,2.35893285489803e-05,9,"loam","Palermo, Italy"
"339",6.4,2.68619305972621e-05,9,"loam","Palermo, Italy"
"340",6.6,3.53851817481644e-05,9,"loam","Palermo, Italy"
"341",6.8,4.78775641763411e-05,9,"loam","Palermo, Italy"
"342",7,5.62130610119675e-05,9,"loam","Palermo, Italy"
"343",7.2,6.35737535772924e-05,9,"loam","Palermo, Italy"
"344",7.4,7.23007133343668e-05,9,"loam","Palermo, Italy"
"345",7.6,7.79116449114749e-05,9,"loam","Palermo, Italy"
"346",7.8,8.90074512336279e-05,9,"loam","Palermo, Italy"
"347",8,9.43208891513411e-05,9,"loam","Palermo, Italy"
"348",8.2,0.000101643086563623,9,"loam","Palermo, Italy"
"349",8.4,0.000126795193248809,9,"loam","Palermo, Italy"
"350",8.6,0.000162225843102758,9,"loam","Palermo, Italy"
"351",8.8,0.000200868641397025,9,"loam","Palermo, Italy"
"352",9,0.000225254296265547,9,"loam","Palermo, Italy"
"353",0.4,8.58623123145479e-06,10,"loam","Palermo, Italy"
"354",0.6,1.26220744637077e-05,10,"loam","Palermo, Italy"
"355",0.8,1.50543616029853e-05,10,"loam","Palermo, Italy"
"356",1,1.66399996861192e-05,10,"loam","Palermo, Italy"
"357",1.2,1.74627803663094e-05,10,"loam","Palermo, Italy"
"358",1.4,1.79701216414122e-05,10,"loam","Palermo, Italy"
"359",1.6,1.83109871069503e-05,10,"loam","Palermo, Italy"
"360",1.8,1.84639222042378e-05,10,"loam","Palermo, Italy"
"361",2,1.85604767100967e-05,10,"loam","Palermo, Italy"
"362",2.2,1.93449318594431e-05,10,"loam","Palermo, Italy"
"363",2.4,2.57418382794121e-05,10,"loam","Palermo, Italy"
"364",2.6,2.88411046779676e-05,10,"loam","Palermo, Italy"
"365",2.8,3.26237668288981e-05,10,"loam","Palermo, Italy"
"366",3,3.63030041648665e-05,10,"loam","Palermo, Italy"
"367",3.2,4.06188924330818e-05,10,"loam","Palermo, Italy"
"368",3.4,4.50334165664608e-05,10,"loam","Palermo, Italy"
"369",3.6,4.92195892951993e-05,10,"loam","Palermo, Italy"
"370",3.8,5.69813485931824e-05,10,"loam","Palermo, Italy"
"371",4,6.17595244114416e-05,10,"loam","Palermo, Italy"
"372",4.2,6.80319416386357e-05,10,"loam","Palermo, Italy"
"373",4.4,7.66069849386114e-05,10,"loam","Palermo, Italy"
"374",4.6,8.2876283908015e-05,10,"loam","Palermo, Italy"
"375",4.8,8.80539572361701e-05,10,"loam","Palermo, Italy"
"376",5,9.26202012285339e-05,10,"loam","Palermo, Italy"
"377",5.2,9.5460866831661e-05,10,"loam","Palermo, Italy"
"378",5.4,9.7886504919793e-05,10,"loam","Palermo, Italy"
"379",5.6,9.86181572143e-05,10,"loam","Palermo, Italy"
"380",5.8,9.8887795452498e-05,10,"loam","Palermo, Italy"
"381",6,9.89212338066459e-05,10,"loam","Palermo, Italy"
"382",6.2,9.86902239628962e-05,10,"loam","Palermo, Italy"
"383",6.4,9.82643084997996e-05,10,"loam","Palermo, Italy"
"384",6.6,9.73583486171856e-05,10,"loam","Palermo, Italy"
"385",6.8,9.63805968776129e-05,10,"loam","Palermo, Italy"
"386",7,9.52306083755477e-05,10,"loam","Palermo, Italy"
"387",7.2,9.34081688583763e-05,10,"loam","Palermo, Italy"
"388",7.4,9.16920036612825e-05,10,"loam","Palermo, Italy"
"389",7.6,9.01656654737194e-05,10,"loam","Palermo, Italy"
"390",7.8,8.73638329356712e-05,10,"loam","Palermo, Italy"
"391",8,8.70991687501079e-05,10,"loam","Palermo, Italy"
"392",8.2,8.93869887979751e-05,10,"loam","Palermo, Italy"
"393",8.4,9.12608216384914e-05,10,"loam","Palermo, Italy"
"394",8.6,8.97086317083778e-05,10,"loam","Palermo, Italy"
"395",8.8,9.23924490721417e-05,10,"loam","Palermo, Italy"
"396",9,9.12529998744737e-05,10,"loam","Palermo, Italy"
"397",0.4,1.13804275681057e-05,12,"loam","Palermo, Italy"
"398",0.6,1.48703915440188e-05,12,"loam","Palermo, Italy"
"399",0.8,1.68373119981114e-05,12,"loam","Palermo, Italy"
"400",1,1.79292391795129e-05,12,"loam","Palermo, Italy"
"401",1.2,1.8315660759247e-05,12,"loam","Palermo, Italy"
"402",1.4,1.8478767558746e-05,12,"loam","Palermo, Italy"
"403",1.6,1.86110988515718e-05,12,"loam","Palermo, Italy"
"404",1.8,1.86461682852341e-05,12,"loam","Palermo, Italy"
"405",2,1.86595890529363e-05,12,"loam","Palermo, Italy"
"406",2.2,2.51336682824603e-05,12,"loam","Palermo, Italy"
"407",2.4,3.03147124682737e-05,12,"loam","Palermo, Italy"
"408",2.6,3.3565325775867e-05,12,"loam","Palermo, Italy"
"409",2.8,4.30919150699765e-05,12,"loam","Palermo, Italy"
"410",3,4.52422063273051e-05,12,"loam","Palermo, Italy"
"411",3.2,5.54478011295392e-05,12,"loam","Palermo, Italy"
"412",3.4,6.30527063678222e-05,12,"loam","Palermo, Italy"
"413",3.6,6.99549491945594e-05,12,"loam","Palermo, Italy"
"414",3.8,7.78203166392805e-05,12,"loam","Palermo, Italy"
"415",4,8.31357940873058e-05,12,"loam","Palermo, Italy"
"416",4.2,9.07730995757884e-05,12,"loam","Palermo, Italy"
"417",4.4,9.52064364540237e-05,12,"loam","Palermo, Italy"
"418",4.6,9.90608158169756e-05,12,"loam","Palermo, Italy"
"419",4.8,0.000106234815588648,12,"loam","Palermo, Italy"
"420",5,0.000109902136562521,12,"loam","Palermo, Italy"
