"","id","order_id","order","type","x","y","vol","sam"
"91",27,5,"type_5","kx",0,3.0542014424854e-05,0.00985203456165759,2
"92",28,5,"type_5","kx",10.0569382267783,3.0542014424854e-05,0.00985203456165759,2
"93",29,5,"type_5","kx",12.0569382267783,0.000124844632434785,0.00985203456165759,2
"94",30,5,"type_5","kx",20.0569382267783,0.000124844632434785,0.00985203456165759,2
"95",31,10,"type_10","kr",0,0.000229664935540993,0.00705273303145178,2
"96",32,10,"type_10","kr",3.85873369676312,0.000229664935540993,0.00705273303145178,2
"97",33,10,"type_10","kr",5.85873369676312,9.98688435934902e-05,0.00705273303145178,2
"98",34,10,"type_10","kr",7.85873369676312,9.98688435934902e-05,0.00705273303145178,2
"99",35,10,"type_10","kr",9.85873369676312,8.49877463454974e-05,0.00705273303145178,2
"100",36,10,"type_10","kr",15.8587336967631,8.49877463454974e-06,0.00705273303145178,2
"101",37,10,"type_10","kx",0,2.02516919338947e-05,0.00705273303145178,2
"102",38,10,"type_10","kx",6.85873369676312,2.02516919338947e-05,0.00705273303145178,2
"103",39,10,"type_10","kx",8.85873369676312,3.19740244569026e-05,0.00705273303145178,2
"104",40,10,"type_10","kx",16.8587336967631,3.19740244569026e-05,0.00705273303145178,2
"105",41,12,"type_12","kr",0,0.000227428810595891,0.0116898662640076,2
"106",42,12,"type_12","kr",3.85873369676312,0.000227428810595891,0.0116898662640076,2
"107",43,12,"type_12","kr",5.85873369676312,9.89824027332424e-05,0.0116898662640076,2
"108",44,12,"type_12","kr",7.85873369676312,9.89824027332424e-05,0.0116898662640076,2
"109",45,12,"type_12","kr",9.85873369676312,8.42313837783347e-05,0.0116898662640076,2
"110",46,12,"type_12","kr",15.8587336967631,8.42313837783347e-06,0.0116898662640076,2
"111",47,12,"type_12","kx",0,3.78177409995809e-05,0.0116898662640076,2
"112",48,12,"type_12","kx",6.85873369676312,3.78177409995809e-05,0.0116898662640076,2
"113",49,12,"type_12","kx",8.85873369676312,0.000243848255633777,0.0116898662640076,2
"114",50,12,"type_12","kx",16.8587336967631,0.000243848255633777,0.0116898662640076,2
"115",51,0,"type_0","kr",0,8.52345714920316e-05,NA,2
"116",52,0,"type_0","kr",10,8.52345714920316e-05,NA,2
"117",53,0,"type_0","kx",0,1.70832099285866e-05,NA,2
"118",54,0,"type_0","kx",10,1.70832099285866e-05,NA,2
"119",1,1,"type_1","kr",0,0.000227591563689277,0.0113097335529233,3
"120",2,1,"type_1","kr",6.19417686693253,0.000227591563689277,0.0113097335529233,3
"121",3,1,"type_1","kr",8.19417686693253,9.90468566718411e-05,0.0113097335529233,3
"122",4,1,"type_1","kr",10.1941768669325,9.90468566718411e-05,0.0113097335529233,3
"123",5,1,"type_1","kr",12.1941768669325,8.42863547790029e-05,0.0113097335529233,3
"124",6,1,"type_1","kr",18.1941768669325,8.42863547790029e-06,0.0113097335529233,3
"125",7,1,"type_1","kx",0,3.62810861328794e-05,0.0113097335529233,3
"126",8,1,"type_1","kx",9.19417686693253,3.62810861328794e-05,0.0113097335529233,3
"127",9,1,"type_1","kx",11.1941768669325,0.000214922774723205,0.0113097335529233,3
"128",10,1,"type_1","kx",19.1941768669325,0.000214922774723205,0.0113097335529233,3
"129",11,2,"type_2","kr",0,0.000231457093257025,0.00421874375971594,3
"130",12,2,"type_2","kr",5.46484564400149,0.000231457093257025,0.00421874375971594,3
"131",13,2,"type_2","kr",7.46484564400149,0.000100580666890224,0.00421874375971594,3
"132",14,2,"type_2","kr",9.46484564400149,0.000100580666890224,0.00421874375971594,3
"133",15,2,"type_2","kr",11.4648456440015,8.55956283720895e-05,0.00421874375971594,3
"134",16,2,"type_2","kr",17.4648456440015,8.55956283720895e-06,0.00421874375971594,3
"135",17,2,"type_2","kx",0,1.09482800317167e-05,0.00421874375971594,3
"136",18,2,"type_2","kx",8.46484564400149,1.09482800317167e-05,0.00421874375971594,3
"137",19,2,"type_2","kx",10.4648456440015,1.32793567517448e-05,0.00421874375971594,3
"138",20,2,"type_2","kx",18.4648456440015,1.32793567517448e-05,0.00421874375971594,3
"139",21,3,"type_3","kr",0,0.000230836493253696,0.00511374535674798,3
"140",22,3,"type_3","kr",5.46484564400149,0.000230836493253696,0.00511374535674798,3
"141",23,3,"type_3","kr",7.46484564400149,0.000100334033038349,0.00511374535674798,3
"142",24,3,"type_3","kr",9.46484564400149,0.000100334033038349,0.00511374535674798,3
"143",25,3,"type_3","kr",11.4648456440015,8.53849582105049e-05,0.00511374535674798,3
"144",26,3,"type_3","kr",17.4648456440015,8.53849582105049e-06,0.00511374535674798,3
"145",27,3,"type_3","kx",0,1.37520068734907e-05,0.00511374535674798,3
"146",28,3,"type_3","kx",8.46484564400149,1.37520068734907e-05,0.00511374535674798,3
"147",29,3,"type_3","kx",10.4648456440015,1.37790131848826e-05,0.00511374535674798,3
"148",30,3,"type_3","kx",18.4648456440015,1.37790131848826e-05,0.00511374535674798,3
"149",31,4,"type_4","kr",0,0.000230482294295046,0.00566529734969229,3
"150",32,4,"type_4","kr",5.46484564400149,0.000230482294295046,0.00566529734969229,3
"151",33,4,"type_4","kr",7.46484564400149,0.00010019333619685,0.00566529734969229,3
"152",34,4,"type_4","kr",9.46484564400149,0.00010019333619685,0.00566529734969229,3
"153",35,4,"type_4","kr",11.4648456440015,8.52648011206152e-05,0.00566529734969229,3
"154",36,4,"type_4","kr",17.4648456440015,8.52648011206152e-06,0.00566529734969229,3
"155",37,4,"type_4","kx",0,1.5543836580317e-05,0.00566529734969229,3
"156",38,4,"type_4","kx",8.46484564400149,1.5543836580317e-05,0.00566529734969229,3
"157",39,4,"type_4","kx",10.4648456440015,1.6146383700031e-05,0.00566529734969229,3
"158",40,4,"type_4","kx",18.4648456440015,1.6146383700031e-05,0.00566529734969229,3
"159",41,5,"type_5","kr",0,0.000229735458145394,0.00692665950141997,3
"160",42,5,"type_5","kr",5.46484564400149,0.000229735458145394,0.00692665950141997,3
"161",43,5,"type_5","kr",7.46484564400149,9.98968311019577e-05,0.00692665950141997,3
"162",44,5,"type_5","kr",9.46484564400149,9.98968311019577e-05,0.00692665950141997,3
"163",45,5,"type_5","kr",11.4648456440015,8.50116386440526e-05,0.00692665950141997,3
"164",46,5,"type_5","kr",17.4648456440015,8.50116386440526e-06,0.00692665950141997,3
"165",47,5,"type_5","kx",0,1.98125363351968e-05,0.00692665950141997,3
"166",48,5,"type_5","kx",8.46484564400149,1.98125363351968e-05,0.00692665950141997,3
"167",49,5,"type_5","kx",10.4648456440015,2.98508671252492e-05,0.00692665950141997,3
"168",50,5,"type_5","kx",18.4648456440015,2.98508671252492e-05,0.00692665950141997,3
"169",51,10,"type_10","kr",0,0.000226106138914682,0.0150352615728581,3
"170",52,10,"type_10","kr",2.78915718194442,0.000226106138914682,0.0150352615728581,3
"171",53,10,"type_10","kr",4.78915718194442,9.84589686704231e-05,0.0150352615728581,3
"172",54,10,"type_10","kr",6.78915718194442,9.84589686704231e-05,0.0150352615728581,3
"173",55,10,"type_10","kr",8.78915718194441,8.37851106629849e-05,0.0150352615728581,3
"174",56,10,"type_10","kr",14.7891571819444,8.37851106629849e-06,0.0150352615728581,3
"175",57,10,"type_10","kx",0,5.20127847062354e-05,0.0150352615728581,3
"176",58,10,"type_10","kx",5.78915718194442,5.20127847062354e-05,0.0150352615728581,3
"177",59,10,"type_10","kx",7.78915718194442,0.000607357006150548,0.0150352615728581,3
"178",60,10,"type_10","kx",15.7891571819444,0.000607357006150548,0.0150352615728581,3
"179",61,12,"type_12","kr",0,0.000224954407364968,0.0183288804214575,3
"180",62,12,"type_12","kr",2.78915718194442,0.000224954407364968,0.0183288804214575,3
"181",63,12,"type_12","kr",4.78915718194442,9.8003724231082e-05,0.0183288804214575,3
"182",64,12,"type_12","kr",6.78915718194442,9.8003724231082e-05,0.0183288804214575,3
"183",65,12,"type_12","kr",8.78915718194441,8.33971976017334e-05,0.0183288804214575,3
"184",66,12,"type_12","kr",14.7891571819444,8.33971976017334e-06,0.0183288804214575,3
"185",67,12,"type_12","kx",0,6.70853171695915e-05,0.0183288804214575,3
"186",68,12,"type_12","kx",5.78915718194442,6.70853171695915e-05,0.0183288804214575,3
"187",69,12,"type_12","kx",7.78915718194442,0.00117963732342918,0.0183288804214575,3
"188",70,12,"type_12","kx",15.7891571819444,0.00117963732342918,0.0183288804214575,3
"189",71,0,"type_0","kr",0,8.42863547790029e-05,NA,3
"190",72,0,"type_0","kr",10,8.42863547790029e-05,NA,3
"191",73,0,"type_0","kx",0,0.000214922774723205,NA,3
"192",74,0,"type_0","kx",10,0.000214922774723205,NA,3
"193",1,1,"type_1","kr",0,0.000230393156358908,0.00580880481648753,4
"194",2,1,"type_1","kr",8.03895872687774,0.000230393156358908,0.00580880481648753,4
"195",3,1,"type_1","kr",10.0389587268777,0.000100157935897761,0.00580880481648753,4
"196",4,1,"type_1","kr",12.0389587268777,0.000100157935897761,0.00580880481648753,4
"197",5,1,"type_1","kr",14.0389587268777,8.52345714920316e-05,0.00580880481648753,4
"198",6,1,"type_1","kr",20.0389587268777,8.52345714920316e-06,0.00580880481648753,4
"199",7,1,"type_1","kx",0,1.60177080050258e-05,0.00580880481648753,4
"200",8,1,"type_1","kx",11.0389587268777,1.60177080050258e-05,0.00580880481648753,4
"201",9,1,"type_1","kx",13.0389587268777,1.70832099285866e-05,0.00580880481648753,4
"202",10,1,"type_1","kx",21.0389587268777,1.70832099285866e-05,0.00580880481648753,4
"203",11,2,"type_2","kr",0,0.000232409701362328,0.00301907054009979,4
"204",12,2,"type_2","kr",8.87761444869938,0.000232409701362328,0.00301907054009979,4
"205",13,2,"type_2","kr",10.8776144486994,0.00010095953157814,0.00301907054009979,4
"206",14,2,"type_2","kr",12.8776144486994,0.00010095953157814,0.00301907054009979,4
"207",15,2,"type_2","kr",14.8776144486994,8.5919348507088e-05,0.00301907054009979,4
"208",16,2,"type_2","kr",20.8776144486994,8.5919348507088e-06,0.00301907054009979,4
"209",17,2,"type_2","kx",0,7.40970338156107e-06,0.00301907054009979,4
"210",18,2,"type_2","kx",11.8776144486994,7.40970338156107e-06,0.00301907054009979,4
"211",19,2,"type_2","kx",13.8776144486994,1.61609442784558e-05,0.00301907054009979,4
"212",20,2,"type_2","kx",21.8776144486994,1.61609442784558e-05,0.00301907054009979,4
"213",21,5,"type_5","kr",0,0.00023055998248834,0.00554176944093239,4
"214",22,5,"type_5","kr",8.87761444869938,0.00023055998248834,0.00554176944093239,4
"215",23,5,"type_5","kr",10.8776144486994,0.000100224191815982,0.00554176944093239,4
"216",24,5,"type_5","kr",12.8776144486994,0.000100224191815982,0.00554176944093239,4
"217",25,5,"type_5","kr",14.8776144486994,8.52911507749742e-05,0.00554176944093239,4
"218",26,5,"type_5","kr",20.8776144486994,8.52911507749742e-06,0.00554176944093239,4
"219",27,5,"type_5","kx",0,1.51384435773254e-05,0.00554176944093239,4
"220",28,5,"type_5","kx",11.8776144486994,1.51384435773254e-05,0.00554176944093239,4
"221",29,5,"type_5","kx",13.8776144486994,1.54514905282257e-05,0.00554176944093239,4
"222",30,5,"type_5","kx",21.8776144486994,1.54514905282257e-05,0.00554176944093239,4
"223",31,10,"type_10","kr",0,0.000230223011192701,0.00608800693045437,4
"224",32,10,"type_10","kr",4.34003735128312,0.000230223011192701,0.00608800693045437,4
"225",33,10,"type_10","kr",6.34003735128312,0.000100090372769209,0.00608800693045437,4
"226",34,10,"type_10","kr",8.34003735128312,0.000100090372769209,0.00608800693045437,4
"227",35,10,"type_10","kr",10.3400373512831,8.5176879891034e-05,0.00608800693045437,4
"228",36,10,"type_10","kr",16.3400373512831,8.5176879891034e-06,0.00608800693045437,4
"229",37,10,"type_10","kx",0,1.69484934295506e-05,0.00608800693045437,4
"230",38,10,"type_10","kx",7.34003735128312,1.69484934295506e-05,0.00608800693045437,4
"231",39,10,"type_10","kx",9.34003735128312,1.93286720524055e-05,0.00608800693045437,4
"232",40,10,"type_10","kx",17.3400373512831,1.93286720524055e-05,0.00608800693045437,4
"233",41,12,"type_12","kr",0,0.000228933020264808,0.00843307340937942,4
"234",42,12,"type_12","kr",4.34003735128312,0.000228933020264808,0.00843307340937942,4
"235",43,12,"type_12","kr",6.34003735128312,9.95784888536072e-05,0.00843307340937942,4
"236",44,12,"type_12","kr",8.34003735128312,9.95784888536072e-05,0.00843307340937942,4
"237",45,12,"type_12","kr",10.3400373512831,8.47399188860408e-05,0.00843307340937942,4
"238",46,12,"type_12","kr",16.3400373512831,8.47399188860408e-06,0.00843307340937942,4
"239",47,12,"type_12","kx",0,2.52002785664752e-05,0.00843307340937942,4
"240",48,12,"type_12","kx",7.34003735128312,2.52002785664752e-05,0.00843307340937942,4
"241",49,12,"type_12","kx",9.34003735128312,6.60027356416533e-05,0.00843307340937942,4
"242",50,12,"type_12","kx",17.3400373512831,6.60027356416533e-05,0.00843307340937942,4
"243",51,0,"type_0","kr",0,8.52345714920316e-05,NA,4
"244",52,0,"type_0","kr",10,8.52345714920316e-05,NA,4
"245",53,0,"type_0","kx",0,1.70832099285866e-05,NA,4
"246",54,0,"type_0","kx",10,1.70832099285866e-05,NA,4
"247",1,1,"type_1","kr",0,0.000228572883916543,0.00916088417786784,5
"248",2,1,"type_1","kr",5.01671424063123,0.000228572883916543,0.00916088417786784,5
"249",3,1,"type_1","kr",7.01671424063123,9.94356959193754e-05,0.00916088417786784,5
"250",4,1,"type_1","kr",9.01671424063123,9.94356959193754e-05,0.00916088417786784,5
"251",5,1,"type_1","kr",11.0167142406312,8.46180686216967e-05,0.00916088417786784,5
"252",6,1,"type_1","kr",17.0167142406312,8.46180686216967e-06,0.00916088417786784,5
"253",7,1,"type_1","kx",0,2.79090158904578e-05,0.00916088417786784,5
"254",8,1,"type_1","kx",8.01671424063123,2.79090158904578e-05,0.00916088417786784,5
"255",9,1,"type_1","kx",10.0167142406312,9.28827135262917e-05,0.00916088417786784,5
"256",10,1,"type_1","kx",18.0167142406312,9.28827135262917e-05,0.00916088417786784,5
"257",11,2,"type_2","kr",0,0.000232346203982956,0.00309255435576266,5
"258",12,2,"type_2","kr",11.2297345008954,0.000232346203982956,0.00309255435576266,5
"259",13,2,"type_2","kr",13.2297345008954,0.000100934267030865,0.00309255435576266,5
"260",14,2,"type_2","kr",15.2297345008954,0.000100934267030865,0.00309255435576266,5
"261",15,2,"type_2","kr",17.2297345008954,8.5897757521014e-05,0.00309255435576266,5
"262",16,2,"type_2","kr",23.2297345008954,8.5897757521014e-06,0.00309255435576266,5
"263",17,2,"type_2","kx",0,7.61865840983341e-06,0.00309255435576266,5
"264",18,2,"type_2","kx",14.2297345008954,7.61865840983341e-06,0.00309255435576266,5
"265",19,2,"type_2","kx",16.2297345008954,1.59486665000925e-05,0.00309255435576266,5
"266",20,2,"type_2","kx",24.2297345008954,1.59486665000925e-05,0.00309255435576266,5
"267",21,3,"type_3","kr",0,0.000231827625498996,0.00372724758037011,5
"268",22,3,"type_3","kr",11.2297345008954,0.000231827625498996,0.00372724758037011,5
"269",23,3,"type_3","kr",13.2297345008954,0.000100727991111071,0.00372724758037011,5
"270",24,3,"type_3","kr",15.2297345008954,0.000100727991111071,0.00372724758037011,5
"271",25,3,"type_3","kr",17.2297345008954,8.57214948672883e-05,0.00372724758037011,5
"272",26,3,"type_3","kr",23.2297345008954,8.57214948672883e-06,0.00372724758037011,5
"273",27,3,"type_3","kx",0,9.46661457906871e-06,0.00372724758037011,5
"274",28,3,"type_3","kx",14.2297345008954,9.46661457906871e-06,0.00372724758037011,5
"275",29,3,"type_3","kx",16.2297345008954,1.41964595752137e-05,0.00372724758037011,5
"276",30,3,"type_3","kx",24.2297345008954,1.41964595752137e-05,0.00372724758037011,5
"277",31,4,"type_4","kr",0,0.00023134144593735,0.00437868202740337,5
"278",32,4,"type_4","kr",11.2297345008954,0.00023134144593735,0.00437868202740337,5
"279",33,4,"type_4","kr",13.2297345008954,0.00010053469608998,0.00437868202740337,5
"280",34,4,"type_4","kr",15.2297345008954,0.00010053469608998,0.00437868202740337,5
"281",35,4,"type_4","kr",17.2297345008954,8.55563569860548e-05,0.00437868202740337,5
"282",36,4,"type_4","kr",23.2297345008954,8.55563569860548e-06,0.00437868202740337,5
"283",37,4,"type_4","kx",0,1.14395149785648e-05,0.00437868202740337,5
"284",38,4,"type_4","kx",14.2297345008954,1.14395149785648e-05,0.00437868202740337,5
"285",39,4,"type_4","kx",16.2297345008954,1.31286662665037e-05,0.00437868202740337,5
"286",40,4,"type_4","kx",24.2297345008954,1.31286662665037e-05,0.00437868202740337,5
"287",41,5,"type_5","kr",0,0.00023092569129373,0.00497953480255655,5
"288",42,5,"type_5","kr",11.2297345008954,0.00023092569129373,0.00497953480255655,5
"289",43,5,"type_5","kr",13.2297345008954,0.000100369472335345,0.00497953480255655,5
"290",44,5,"type_5","kr",15.2297345008954,0.000100369472335345,0.00497953480255655,5
"291",45,5,"type_5","kr",17.2297345008954,8.54152265873806e-05,0.00497953480255655,5
"292",46,5,"type_5","kr",23.2297345008954,8.54152265873806e-06,0.00497953480255655,5
"293",47,5,"type_5","kx",0,1.33232193816889e-05,0.00497953480255655,5
"294",48,5,"type_5","kx",14.2297345008954,1.33232193816889e-05,0.00497953480255655,5
"295",49,5,"type_5","kx",16.2297345008954,1.34693029955628e-05,0.00497953480255655,5
"296",50,5,"type_5","kx",24.2297345008954,1.34693029955628e-05,0.00497953480255655,5
"297",51,10,"type_10","kr",0,0.00022833760807217,0.00965387600474658,5
"298",52,10,"type_10","kr",2.98390978158481,0.00022833760807217,0.00965387600474658,5
"299",53,10,"type_10","kr",4.9839097815848,9.93424365191165e-05,0.00965387600474658,5
"300",54,10,"type_10","kr",6.9839097815848,9.93424365191165e-05,0.00965387600474658,5
"301",55,10,"type_10","kr",8.9839097815848,8.45384972694298e-05,0.00965387600474658,5
"302",56,10,"type_10","kr",14.9839097815848,8.45384972694298e-06,0.00965387600474658,5
"303",57,10,"type_10","kx",0,2.9781178191334e-05,0.00965387600474658,5
"304",58,10,"type_10","kx",5.9839097815848,2.9781178191334e-05,0.00965387600474658,5
"305",59,10,"type_10","kx",7.9839097815848,0.000115010602266866,0.00965387600474658,5
"306",60,10,"type_10","kx",15.9839097815848,0.000115010602266866,0.00965387600474658,5
"307",61,12,"type_12","kr",0,0.000227004743537116,0.0127125102819505,5
"308",62,12,"type_12","kr",2.98390978158481,0.000227004743537116,0.0127125102819505,5
"309",63,12,"type_12","kr",4.9839097815848,9.88145099089993e-05,0.0127125102819505,5
"310",64,12,"type_12","kr",6.9839097815848,9.88145099089993e-05,0.0127125102819505,5
"311",65,12,"type_12","kr",8.9839097815848,8.40882113557026e-05,0.0127125102819505,5
"312",66,12,"type_12","kr",14.9839097815848,8.40882113557026e-06,0.0127125102819505,5
"313",67,12,"type_12","kx",0,4.20310160584663e-05,0.0127125102819505,5
"314",68,12,"type_12","kx",5.9839097815848,4.20310160584663e-05,0.0127125102819505,5
"315",69,12,"type_12","kx",7.9839097815848,0.000333629736680213,0.0127125102819505,5
"316",70,12,"type_12","kx",15.9839097815848,0.000333629736680213,0.0127125102819505,5
"317",71,0,"type_0","kr",0,8.46180686216967e-05,NA,5
"318",72,0,"type_0","kr",10,8.46180686216967e-05,NA,5
"319",73,0,"type_0","kx",0,9.28827135262917e-05,NA,5
"320",74,0,"type_0","kx",10,9.28827135262917e-05,NA,5
"321",1,1,"type_1","kr",0,0.000229066615430064,0.00817128249198705,6
"322",2,1,"type_1","kr",7.19416471132078,0.000229066615430064,0.00817128249198705,6
"323",3,1,"type_1","kr",9.19416471132078,9.96314715104064e-05,0.00817128249198705,6
"324",4,1,"type_1","kr",11.1941647113208,9.96314715104064e-05,0.00817128249198705,6
"325",5,1,"type_1","kr",13.1941647113208,8.47851356311643e-05,0.00817128249198705,6
"326",6,1,"type_1","kr",19.1941647113208,8.47851356311643e-06,0.00817128249198705,6
"327",7,1,"type_1","kx",0,2.4242428308912e-05,0.00817128249198705,6
"328",8,1,"type_1","kx",10.1941647113208,2.4242428308912e-05,0.00817128249198705,6
