"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,0.0184,-0.0163,-2.0969,0.0067,0.0305,12,1,2,0.0999692952861029,1
"2",1,2,1,0.0184,-0.0163,-2.0969,0.0679,-0.0615,-2.3632,0.0067,0.1144,12,1,2,0.274606955483651,1
"3",2,3,1,0.0679,-0.0615,-2.3632,0.0812,-0.0829,-2.4678,0.0067,0.1473,12,1,2,0.107591867722426,1
"4",3,4,1,0.0812,-0.0829,-2.4678,0.1559,-0.1641,-2.9555,0.0067,0.3,12,1,2,0.500024819383998,1
"5",4,5,1,0.1559,-0.1641,-2.9555,0.1705,-0.1777,-3.0355,0.0067,0.3252,12,1,2,0.0824507125499835,1
"6",5,6,1,0.1705,-0.1777,-3.0355,0.2292,-0.2381,-3.3614,0.0067,0.428,12,1,2,0.336607575672325,1
"7",6,7,1,0.2292,-0.2381,-3.3614,0.3167,-0.3229,-3.8411,0.0067,0.5792,12,1,2,0.494933712733331,1
"8",7,8,1,0.3167,-0.3229,-3.8411,0.3326,-0.3376,-3.926,0.0067,0.606,12,1,2,0.0876179776073383,1
"9",8,9,1,0.3326,-0.3376,-3.926,0.4443,-0.3443,-4.4133,0.0067,0.7587,12,1,2,0.499983069713365,1
"10",9,10,1,0.4443,-0.3443,-4.4133,0.4544,-0.3454,-4.4581,0.0067,0.7728,12,1,2,0.0459375663264831,1
"11",10,11,1,0.4544,-0.3454,-4.4581,0.4969,-0.3849,-4.9214,0.0067,0.9154,12,1,2,0.466919040091535,1
"12",11,12,1,0.4969,-0.3849,-4.9214,0.511,-0.4004,-5.0747,0.0067,0.9627,12,1,2,0.154725401922244,1
"13",12,13,1,0.511,-0.4004,-5.0747,0.5393,-0.4276,-5.4244,0.0067,1.0702,12,1,2,0.351896035783298,1
"14",13,14,1,0.5393,-0.4276,-5.4244,0.54,-0.4283,-5.4325,0.0067,1.0726,12,1,2,0.00816026960338912,1
"15",14,15,1,0.54,-0.4283,-5.4325,0.5604,-0.4642,-5.9308,0.0067,1.2254,12,1,2,0.500007859938221,1
"16",15,16,1,0.5604,-0.4642,-5.9308,0.5507,-0.4441,-6.3011,0.0067,1.3387,12,1,2,0.370971953117753,1
"17",16,17,1,0.5507,-0.4441,-6.3011,0.55,-0.4425,-6.3264,0.0067,1.3464,12,1,2,0.0253602050464893,1
"18",17,18,1,0.55,-0.4425,-6.3264,0.5449,-0.4515,-6.5167,0.0067,1.4046,12,1,2,0.190580953927721,1
"19",18,19,1,0.5449,-0.4515,-6.5167,0.5328,-0.457,-6.8981,0.0067,1.5212,12,1,2,0.381631523855145,1
"20",19,20,1,0.5328,-0.457,-6.8981,0.5328,-0.457,-6.8982,0.0067,1.5213,12,1,2,9.99999999997669e-05,1
"21",20,21,1,0.5328,-0.457,-6.8982,0.5219,-0.4603,-7.1881,0.0067,1.6099,12,1,2,0.29012361158651,1
"22",21,22,1,0.5219,-0.4603,-7.1881,0.5181,-0.4528,-7.5838,0.0067,1.7308,12,1,2,0.395789312639945,1
"23",22,23,1,0.5181,-0.4528,-7.5838,0.5122,-0.4539,-7.7613,0.0067,1.7851,12,1,2,0.177601435805007,1
"24",23,24,1,0.5122,-0.4539,-7.7613,0.4984,-0.4565,-8.1242,0.0067,1.896,12,1,2,0.363171598559138,1
"25",24,25,1,0.4984,-0.4565,-8.1242,0.4928,-0.4568,-8.2807,0.0067,1.9438,12,1,2,0.156600446998084,1
"26",25,26,1,0.4928,-0.4568,-8.2807,0.4797,-0.4642,-8.6255,0.0067,2.0492,12,1,2,0.345128106650271,1
"27",26,27,1,0.4797,-0.4642,-8.6255,0.4505,-0.4632,-9.1246,0.0067,2.202,12,1,2,0.499954447925007,1
"28",27,28,1,0.4505,-0.4632,-9.1246,0.4445,-0.4424,-9.5375,0.0067,2.3283,12,1,2,0.413467108728131,1
"29",28,29,1,0.4445,-0.4424,-9.5375,0.4434,-0.4371,-9.6998,0.0067,2.3779,12,1,2,0.162390239854494,1
"30",29,30,1,0.4434,-0.4371,-9.6998,0.4662,-0.423,-10.0331,0.0067,2.48,12,1,2,0.334376344857108,1
"31",30,31,1,0.4662,-0.423,-10.0331,0.482,-0.4158,-10.2743,0.0067,2.5539,12,1,2,0.241824150985795,1
"32",31,32,1,0.482,-0.4158,-10.2743,0.4998,-0.3939,-10.7735,0.0067,2.7066,12,1,2,0.499997089991532,1
"33",32,33,1,0.4998,-0.3939,-10.7735,0.5005,-0.3931,-10.792,0.0067,2.7123,12,1,2,0.0185305153732966,1
"34",33,34,1,0.5005,-0.3931,-10.792,0.5195,-0.38,-11.2351,0.0067,2.8478,12,1,2,0.443700597249992,1
"35",34,35,1,0.5195,-0.38,-11.2351,0.5427,-0.3691,-11.4962,0.0067,2.928,12,1,2,0.262355217215134,1
"36",0,36,2,0,0,-2,0.0592,-0.0221,-2.0775,0.0058,3.0561,8.9789,4,2,0.099996499938748,10
"37",35,37,1,0.5427,-0.3691,-11.4962,0.5764,-0.3509,-11.9948,0.0067,3.0807,12,1,2,0.500068885254821,1
"38",37,38,1,0.5764,-0.3509,-11.9948,0.5843,-0.3522,-12.2483,0.0067,3.1582,12,1,2,0.253626398468299,1
"39",38,39,1,0.5843,-0.3522,-12.2483,0.5859,-0.3527,-12.3073,0.0067,3.1762,12,1,2,0.0590238087554498,1
