"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,-0.0123,-0.0133,-2.0983,0.0072,0.0237,12,1,2,0.0999553400274343,1
"2",1,2,1,-0.0123,-0.0133,-2.0983,-0.0354,-0.0652,-2.4903,0.0072,0.1177,12,1,2,0.396094963361061,1
"3",2,3,1,-0.0354,-0.0652,-2.4903,-0.044,-0.1138,-2.7711,0.0072,0.1854,12,1,2,0.285104472079973,1
"4",3,4,1,-0.044,-0.1138,-2.7711,-0.0588,-0.1861,-3.2029,0.0072,0.2893,12,1,2,0.438061148699585,1
"5",4,5,1,-0.0588,-0.1861,-3.2029,-0.0763,-0.2658,-3.6233,0.0072,0.391,12,1,2,0.428245840610274,1
"6",5,6,1,-0.0763,-0.2658,-3.6233,-0.0889,-0.3076,-4.0458,0.0072,0.4918,12,1,2,0.424749632136391,1
"7",6,7,1,-0.0889,-0.3076,-4.0458,-0.0868,-0.3367,-4.4539,0.0072,0.5889,12,1,2,0.409141576963281,1
"8",7,8,1,-0.0868,-0.3367,-4.4539,-0.1031,-0.3781,-4.8783,0.0072,0.6902,12,1,2,0.42672591906281,1
"9",8,9,1,-0.1031,-0.3781,-4.8783,-0.0786,-0.4129,-5.2839,0.0072,0.787,12,1,2,0.407826740172833,1
"10",9,10,1,-0.0786,-0.4129,-5.2839,-0.0635,-0.4493,-5.7232,0.0072,0.8916,12,1,2,0.441064008960151,1
"11",10,11,1,-0.0635,-0.4493,-5.7232,-0.041,-0.4676,-6.0038,0.0072,0.9586,12,1,2,0.282094842207368,1
"12",11,12,1,-0.041,-0.4676,-6.0038,-0.0372,-0.4752,-6.1821,0.0072,1.0009,12,1,2,0.178502352925669,1
"13",12,13,1,-0.0372,-0.4752,-6.1821,-0.0269,-0.4938,-6.5402,0.0072,1.0861,12,1,2,0.358730623170088,1
"14",13,14,1,-0.0269,-0.4938,-6.5402,-0.0106,-0.5205,-6.9746,0.0072,1.1894,12,1,2,0.435524901699088,1
"15",14,15,1,-0.0106,-0.5205,-6.9746,0.0021,-0.527,-7.3265,0.0072,1.273,12,1,2,0.352189082738237,1
"16",15,16,1,0.0021,-0.527,-7.3265,-0.0091,-0.5468,-7.8254,0.0072,1.3915,12,1,2,0.499418351685238,1
"17",16,17,1,-0.0091,-0.5468,-7.8254,-0.0227,-0.5707,-8.2079,0.0072,1.4826,12,1,2,0.383487183618958,1
"18",17,18,1,-0.0227,-0.5707,-8.2079,-0.04,-0.5991,-8.5678,0.0072,1.5683,12,1,2,0.361433064342486,1
"19",18,19,1,-0.04,-0.5991,-8.5678,-0.0788,-0.6153,-8.9227,0.0072,1.6531,12,1,2,0.357381994510077,1
"20",19,20,1,-0.0788,-0.6153,-8.9227,-0.0959,-0.6235,-9.2717,0.0072,1.7361,12,1,2,0.349514878081032,1
"21",20,21,1,-0.0959,-0.6235,-9.2717,-0.1071,-0.6416,-9.6748,0.0072,1.8319,12,1,2,0.403661566166511,1
"22",21,22,1,-0.1071,-0.6416,-9.6748,-0.1196,-0.6647,-10.0468,0.0072,1.9204,12,1,2,0.372926078465961,1
"23",22,23,1,-0.1196,-0.6647,-10.0468,-0.1409,-0.6851,-10.4398,0.0072,2.0139,12,1,2,0.394105125569309,1
"24",23,24,1,-0.1409,-0.6851,-10.4398,-0.1672,-0.707,-10.8991,0.0072,2.1232,12,1,2,0.4605733274952,1
"25",24,25,1,-0.1672,-0.707,-10.8991,-0.1762,-0.7183,-11.1521,0.0072,2.1834,12,1,2,0.253412095212521,1
"26",25,26,1,-0.1762,-0.7183,-11.1521,-0.1859,-0.7366,-11.6517,0.0072,2.302,12,1,2,0.500029139150909,1
"27",26,27,1,-0.1859,-0.7366,-11.6517,-0.1861,-0.7369,-11.6588,0.0072,2.3037,12,1,2,0.00710914903486993,1
"28",27,28,1,-0.1861,-0.7369,-11.6588,-0.1496,-0.7236,-12.0101,0.0072,2.3876,12,1,2,0.353441409571657,1
"29",28,29,1,-0.1496,-0.7236,-12.0101,-0.0948,-0.73,-12.3915,0.0072,2.4791,12,1,2,0.385369900225745,1
"30",29,30,1,-0.0948,-0.73,-12.3915,-0.0575,-0.7504,-12.7546,0.0072,2.5658,12,1,2,0.365580442584118,1
