"","id","order_id","order","type","x","y","vol","sam"
"1",1,1,"type_1","kr",0,0.000228572883916535,0.00916088417786784,1
"2",2,1,"type_1","kr",5.22276361858658,0.000228572883916535,0.00916088417786784,1
"3",3,1,"type_1","kr",7.22276361858658,9.94356959193754e-05,0.00916088417786784,1
"4",4,1,"type_1","kr",9.22276361858658,9.94356959193754e-05,0.00916088417786784,1
"5",5,1,"type_1","kr",11.2227636185866,8.46180686216967e-05,0.00916088417786784,1
"6",6,1,"type_1","kr",17.2227636185866,8.46180686216967e-06,0.00916088417786784,1
"7",7,1,"type_1","kx",0,2.79090158904578e-05,0.00916088417786784,1
"8",8,1,"type_1","kx",8.22276361858658,2.79090158904578e-05,0.00916088417786784,1
"9",9,1,"type_1","kx",10.2227636185866,9.28827135262917e-05,0.00916088417786784,1
"10",10,1,"type_1","kx",18.2227636185866,9.28827135262917e-05,0.00916088417786784,1
"11",11,2,"type_2","kr",0,0.000231187562819339,0.00459634640174272,1
"12",12,2,"type_2","kr",9.26635068657525,0.000231187562819339,0.00459634640174272,1
"13",13,2,"type_2","kr",11.2663506865752,0.000100473534169795,0.00459634640174272,1
"14",14,2,"type_2","kr",13.2663506865752,0.000100473534169795,0.00459634640174272,1
"15",15,2,"type_2","kr",15.2663506865752,8.55041111169443e-05,0.00459634640174272,1
"16",16,2,"type_2","kr",21.2663506865753,8.55041111169443e-06,0.00459634640174272,1
"17",17,2,"type_2","kx",0,1.21150088609744e-05,0.00459634640174272,1
"18",18,2,"type_2","kx",12.2663506865752,1.21150088609744e-05,0.00459634640174272,1
"19",19,2,"type_2","kx",14.2663506865752,1.30728414592269e-05,0.00459634640174272,1
"20",20,2,"type_2","kx",22.2663506865753,1.30728414592269e-05,0.00459634640174272,1
"21",21,3,"type_3","kr",0,0.000230894303123817,0.00502654824574367,1
"22",22,3,"type_3","kr",9.26635068657525,0.000230894303123817,0.00502654824574367,1
"23",23,3,"type_3","kr",11.2663506865752,0.000100357001146073,0.00502654824574367,1
"24",24,3,"type_3","kr",13.2663506865752,0.000100357001146073,0.00502654824574367,1
"25",25,3,"type_3","kr",15.2663506865752,8.54045749354121e-05,0.00502654824574367,1
"26",26,3,"type_3","kr",21.2663506865753,8.54045749354121e-06,0.00502654824574367,1
"27",27,3,"type_3","kx",0,1.34730946035668e-05,0.00502654824574367,1
"28",28,3,"type_3","kx",12.2663506865752,1.34730946035668e-05,0.00502654824574367,1
"29",29,3,"type_3","kx",14.2663506865752,1.35669761937231e-05,0.00502654824574367,1
"30",30,3,"type_3","kx",22.2663506865753,1.35669761937231e-05,0.00502654824574367,1
