"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,-0.0109,0.021,-2.0972,0.0074,0.0229,12,1,2,0.100038242687484,1
"2",1,2,1,-0.0109,0.021,-2.0972,-0.0373,0.0751,-2.4158,0.0074,0.0972,12,1,2,0.324237150863377,1
"3",2,3,1,-0.0373,0.0751,-2.4158,-0.0729,0.1269,-2.7461,0.0074,0.1743,12,1,2,0.336227140486904,1
"4",3,4,1,-0.0729,0.1269,-2.7461,-0.0717,0.186,-3.0866,0.0074,0.2535,12,1,2,0.345592968678473,1
"5",4,5,1,-0.0717,0.186,-3.0866,-0.0938,0.2327,-3.3386,0.0074,0.3125,12,1,2,0.257241715124122,1
"6",5,6,1,-0.0938,0.2327,-3.3386,-0.1136,0.296,-3.6422,0.0074,0.3837,12,1,2,0.310760180846903,1
"7",6,7,1,-0.1136,0.296,-3.6422,-0.1302,0.3655,-3.894,0.0074,0.4437,12,1,2,0.261742335131327,1
"8",7,8,1,-0.1302,0.3655,-3.894,-0.142,0.4335,-4.1341,0.0074,0.5009,12,1,2,0.249822436942721,1
"9",8,9,1,-0.142,0.4335,-4.1341,-0.159,0.5124,-4.4221,0.0074,0.5695,12,1,2,0.299095653595969,1
"10",9,10,1,-0.159,0.5124,-4.4221,-0.1757,0.588,-4.7032,0.0074,0.6363,12,1,2,0.29156724781772,1
"11",10,11,1,-0.1757,0.588,-4.7032,-0.1882,0.669,-4.9863,0.0074,0.7038,12,1,2,0.29472505831707,1
"12",11,12,1,-0.1882,0.669,-4.9863,-0.1991,0.7399,-5.2668,0.0074,0.7702,12,1,2,0.289526976290639,1
"13",0,13,2,0,0,-2,0.0521,0.0507,-2.0687,0.0067,0.826,11.1979,4,2,0.100022947367092,10
"14",12,14,1,-0.1991,0.7399,-5.2668,-0.2022,0.8334,-5.5637,0.0074,0.8416,12,1,2,0.311290009476694,1
"15",13,15,2,0.0521,0.0507,-2.0687,0.1126,0.1125,-2.1558,0.0067,0.8554,11.1979,4,2,0.122743227919099,10
"16",14,16,1,-0.2022,0.8334,-5.5637,-0.2041,0.908,-5.789,0.0074,0.896,12,1,2,0.237337017761663,1
"17",16,17,1,-0.2041,0.908,-5.789,-0.2059,0.9977,-6.0556,0.0074,0.9604,12,1,2,0.281291468054046,1
"18",15,18,2,0.1126,0.1125,-2.1558,0.3504,0.4002,-2.4884,0.0067,0.9752,11.1979,4,2,0.499942886738075,10
