"","id","order_id","order","type","x","y","vol","sam"
"2110",50,5,"type_5","kx",19.6405436792833,1.56220421911635e-05,0.0055738027236004,31
"2111",51,11,"type_11","kr",0,0.000228901811668516,0.0084948665353068,31
"2112",52,11,"type_11","kr",0.70757329154678,0.000228901811668516,0.0084948665353068,31
"2113",53,11,"type_11","kr",2.70757329154678,9.95661127833176e-05,0.0084948665353068,31
"2114",54,11,"type_11","kr",4.70757329154678,9.95661127833176e-05,0.0084948665353068,31
"2115",55,11,"type_11","kr",6.70757329154678,8.47293572040062e-05,0.0084948665353068,31
"2116",56,11,"type_11","kr",12.7075732915468,8.47293572040062e-06,0.0084948665353068,31
"2117",57,11,"type_11","kx",0,2.54276550535814e-05,0.0084948665353068,31
"2118",58,11,"type_11","kx",3.70757329154678,2.54276550535814e-05,0.0084948665353068,31
"2119",59,11,"type_11","kx",5.70757329154678,6.80289541493763e-05,0.0084948665353068,31
"2120",60,11,"type_11","kx",13.7075732915468,6.80289541493763e-05,0.0084948665353068,31
"2121",61,0,"type_0","kr",0,8.5065365865077e-05,NA,31
"2122",62,0,"type_0","kr",10,8.5065365865077e-05,NA,31
"2123",63,0,"type_0","kx",0,2.56755889352684e-05,NA,31
"2124",64,0,"type_0","kx",10,2.56755889352684e-05,NA,31
"2125",1,1,"type_1","kr",0,0.000227754545998334,0.0109358840271461,32
"2126",2,1,"type_1","kr",4.46101696982239,0.000227754545998334,0.0109358840271461,32
"2127",3,1,"type_1","kr",6.46101696982239,9.91114115026213e-05,0.0109358840271461,32
"2128",4,1,"type_1","kr",8.46101696982239,9.91114115026213e-05,0.0109358840271461,32
"2129",5,1,"type_1","kr",10.4610169698224,8.43414158053352e-05,0.0109358840271461,32
"2130",6,1,"type_1","kr",16.4610169698224,8.43414158053352e-06,0.0109358840271461,32
"2131",7,1,"type_1","kx",0,3.47857586257193e-05,0.0109358840271461,32
"2132",8,1,"type_1","kx",7.46101696982239,3.47857586257193e-05,0.0109358840271461,32
"2133",9,1,"type_1","kx",9.46101696982239,0.000188731042362232,0.0109358840271461,32
"2134",10,1,"type_1","kx",17.4610169698224,0.000188731042362232,0.0109358840271461,32
"2135",11,2,"type_2","kr",0,0.000231915345784624,0.00361554231503722,32
"2136",12,2,"type_2","kr",5.09295018304946,0.000231915345784624,0.00361554231503722,32
"2137",13,2,"type_2","kr",7.09295018304946,0.000100762876534185,0.00361554231503722,32
"2138",14,2,"type_2","kr",9.09295018304946,0.000100762876534185,0.00361554231503722,32
"2139",15,2,"type_2","kr",11.0929501830495,8.57513019306036e-05,0.00361554231503722,32
"2140",16,2,"type_2","kr",17.0929501830495,8.57513019306036e-06,0.00361554231503722,32
"2141",17,2,"type_2","kx",0,9.13590576830766e-06,0.00361554231503722,32
