"","Time","Krs","sam","soil_type","loc"
"2490",5.4,0.000209717642033983,62,"loam","Palermo, Italy"
"2491",5.6,0.00021286474352772,62,"loam","Palermo, Italy"
"2492",5.8,0.00021293893112747,62,"loam","Palermo, Italy"
"2493",6,0.000212924606203675,62,"loam","Palermo, Italy"
"2494",6.2,0.000216248268607023,62,"loam","Palermo, Italy"
"2495",6.4,0.000214180916944437,62,"loam","Palermo, Italy"
"2496",6.6,0.00021279036283334,62,"loam","Palermo, Italy"
"2497",6.8,0.000210714646202113,62,"loam","Palermo, Italy"
"2498",7,0.000207091233150745,62,"loam","Palermo, Italy"
"2499",7.2,0.000205339269614989,62,"loam","Palermo, Italy"
"2500",7.4,0.000219742251349229,62,"loam","Palermo, Italy"
"2501",7.6,0.000224647118856342,62,"loam","Palermo, Italy"
"2502",7.8,0.000229888454167421,62,"loam","Palermo, Italy"
"2503",8,0.000234630105236695,62,"loam","Palermo, Italy"
"2504",8.2,0.000257871448374387,62,"loam","Palermo, Italy"
"2505",8.4,0.000277942850171143,62,"loam","Palermo, Italy"
"2506",8.6,0.000307164698000258,62,"loam","Palermo, Italy"
"2507",8.8,0.000333638025044605,62,"loam","Palermo, Italy"
"2508",9,0.000369568656661896,62,"loam","Palermo, Italy"
"2509",0.4,1.04322073394157e-05,63,"loam","Palermo, Italy"
"2510",0.6,1.30592565949997e-05,63,"loam","Palermo, Italy"
"2511",0.8,1.38774922085919e-05,63,"loam","Palermo, Italy"
"2512",1,1.44200589446058e-05,63,"loam","Palermo, Italy"
"2513",1.2,1.45889442715535e-05,63,"loam","Palermo, Italy"
"2514",1.4,1.46642209730666e-05,63,"loam","Palermo, Italy"
"2515",1.6,1.46932810873248e-05,63,"loam","Palermo, Italy"
"2516",1.8,1.47054665973127e-05,63,"loam","Palermo, Italy"
"2517",2,1.47093835101867e-05,63,"loam","Palermo, Italy"
"2518",2.2,1.47107822703247e-05,63,"loam","Palermo, Italy"
"2519",2.4,1.56771447022845e-05,63,"loam","Palermo, Italy"
"2520",2.6,2.3988179767089e-05,63,"loam","Palermo, Italy"
"2521",2.8,2.76030656594849e-05,63,"loam","Palermo, Italy"
"2522",3,3.62103461667538e-05,63,"loam","Palermo, Italy"
"2523",3.2,4.35978029937907e-05,63,"loam","Palermo, Italy"
"2524",3.4,5.07383436952708e-05,63,"loam","Palermo, Italy"
"2525",3.6,6.10969575132245e-05,63,"loam","Palermo, Italy"
"2526",3.8,7.33415483063755e-05,63,"loam","Palermo, Italy"
"2527",4,8.74697039918553e-05,63,"loam","Palermo, Italy"
"2528",4.2,9.60300830304712e-05,63,"loam","Palermo, Italy"
"2529",4.4,0.000104352565539906,63,"loam","Palermo, Italy"
"2530",4.6,0.000119149234827699,63,"loam","Palermo, Italy"
"2531",4.8,0.000128227846517292,63,"loam","Palermo, Italy"
"2532",5,0.000140000535731133,63,"loam","Palermo, Italy"
"2533",5.2,0.000150961885935349,63,"loam","Palermo, Italy"
"2534",5.4,0.000158775353914352,63,"loam","Palermo, Italy"
"2535",5.6,0.000161584122995771,63,"loam","Palermo, Italy"
"2536",5.8,0.000163356269979197,63,"loam","Palermo, Italy"
"2537",6,0.000165286288900001,63,"loam","Palermo, Italy"
"2538",6.2,0.000164967606265184,63,"loam","Palermo, Italy"
"2539",6.4,0.000164627800088198,63,"loam","Palermo, Italy"
"2540",6.6,0.000163397270381891,63,"loam","Palermo, Italy"
"2541",6.8,0.000161568000810192,63,"loam","Palermo, Italy"
"2542",7,0.000159372993852301,63,"loam","Palermo, Italy"
"2543",7.2,0.000156637306774652,63,"loam","Palermo, Italy"
"2544",7.4,0.000153788466488207,63,"loam","Palermo, Italy"
"2545",7.6,0.000150758195952301,63,"loam","Palermo, Italy"
"2546",7.8,0.00014780883594563,63,"loam","Palermo, Italy"
"2547",8,0.000147303386412425,63,"loam","Palermo, Italy"
"2548",8.2,0.000146216169308005,63,"loam","Palermo, Italy"
"2549",8.4,0.000142546003792706,63,"loam","Palermo, Italy"
"2550",8.6,0.000141236223665345,63,"loam","Palermo, Italy"
"2551",8.8,0.000139478805763919,63,"loam","Palermo, Italy"
"2552",9,0.000142163694814454,63,"loam","Palermo, Italy"
"2553",0.4,9.46102055437491e-06,64,"loam","Palermo, Italy"
"2554",0.6,1.33986630423314e-05,64,"loam","Palermo, Italy"
"2555",0.8,1.51903401230167e-05,64,"loam","Palermo, Italy"
"2556",1,1.60279928200709e-05,64,"loam","Palermo, Italy"
"2557",1.2,1.66834181068612e-05,64,"loam","Palermo, Italy"
"2558",1.4,1.6887992402651e-05,64,"loam","Palermo, Italy"
"2559",1.6,1.70350403994606e-05,64,"loam","Palermo, Italy"
"2560",1.8,1.70782176310434e-05,64,"loam","Palermo, Italy"
"2561",2,1.71082211566495e-05,64,"loam","Palermo, Italy"
"2562",2.2,1.71256660907116e-05,64,"loam","Palermo, Italy"
"2563",2.4,1.84575759785402e-05,64,"loam","Palermo, Italy"
"2564",2.6,2.68489610424359e-05,64,"loam","Palermo, Italy"
"2565",2.8,3.41019721542838e-05,64,"loam","Palermo, Italy"
"2566",3,4.295992560268e-05,64,"loam","Palermo, Italy"
"2567",3.2,5.60821325193252e-05,64,"loam","Palermo, Italy"
"2568",3.4,6.59721981176436e-05,64,"loam","Palermo, Italy"
"2569",3.6,7.73473574002466e-05,64,"loam","Palermo, Italy"
"2570",3.8,8.58009765968369e-05,64,"loam","Palermo, Italy"
"2571",4,9.67164430588609e-05,64,"loam","Palermo, Italy"
"2572",4.2,0.000107889176032149,64,"loam","Palermo, Italy"
"2573",4.4,0.000115073799204506,64,"loam","Palermo, Italy"
"2574",4.6,0.000119332130634246,64,"loam","Palermo, Italy"
"2575",4.8,0.000122685272413105,64,"loam","Palermo, Italy"
"2576",5,0.000125310731416034,64,"loam","Palermo, Italy"
"2577",5.2,0.000126202107961643,64,"loam","Palermo, Italy"
"2578",5.4,0.000126994974142119,64,"loam","Palermo, Italy"
"2579",5.6,0.000127275359880179,64,"loam","Palermo, Italy"
"2580",5.8,0.00012747463622495,64,"loam","Palermo, Italy"
"2581",6,0.000127257796501429,64,"loam","Palermo, Italy"
"2582",6.2,0.000126851350579245,64,"loam","Palermo, Italy"
"2583",6.4,0.000126129292074975,64,"loam","Palermo, Italy"
"2584",6.6,0.000126737259852227,64,"loam","Palermo, Italy"
"2585",6.8,0.000128366806489835,64,"loam","Palermo, Italy"
"2586",7,0.000127275306273147,64,"loam","Palermo, Italy"
"2587",7.2,0.000138041885314296,64,"loam","Palermo, Italy"
"2588",7.4,0.000143685573968377,64,"loam","Palermo, Italy"
"2589",7.6,0.000142531924245768,64,"loam","Palermo, Italy"
"2590",7.8,0.000140001026133506,64,"loam","Palermo, Italy"
"2591",8,0.000139173094221576,64,"loam","Palermo, Italy"
"2592",8.2,0.000142799490960885,64,"loam","Palermo, Italy"
"2593",8.4,0.000140531649416743,64,"loam","Palermo, Italy"
"2594",8.6,0.000146319381750339,64,"loam","Palermo, Italy"
"2595",8.8,0.000158976898995913,64,"loam","Palermo, Italy"
"2596",9,0.000169212910337448,64,"loam","Palermo, Italy"
"2597",0.4,1.00104403752034e-05,65,"loam","Palermo, Italy"
"2598",0.6,1.36089284182475e-05,65,"loam","Palermo, Italy"
"2599",0.8,1.47106464331158e-05,65,"loam","Palermo, Italy"
"2600",1,1.52707111047851e-05,65,"loam","Palermo, Italy"
"2601",1.2,1.54696021667732e-05,65,"loam","Palermo, Italy"
"2602",1.4,1.56036701370512e-05,65,"loam","Palermo, Italy"
"2603",1.6,1.56374384008238e-05,65,"loam","Palermo, Italy"
"2604",1.8,1.56495541137179e-05,65,"loam","Palermo, Italy"
"2605",2,1.56558298860532e-05,65,"loam","Palermo, Italy"
"2606",2.2,1.56595203932024e-05,65,"loam","Palermo, Italy"
"2607",2.4,2.17399848831115e-05,65,"loam","Palermo, Italy"
"2608",2.6,3.00908376279523e-05,65,"loam","Palermo, Italy"
"2609",2.8,3.69027877077578e-05,65,"loam","Palermo, Italy"
"2610",3,5.02158375222893e-05,65,"loam","Palermo, Italy"
"2611",3.2,5.58964245561142e-05,65,"loam","Palermo, Italy"
"2612",3.4,6.97210695847907e-05,65,"loam","Palermo, Italy"
"2613",3.6,7.82434291237217e-05,65,"loam","Palermo, Italy"
"2614",3.8,8.58255475087508e-05,65,"loam","Palermo, Italy"
"2615",4,0.0001007857186038,65,"loam","Palermo, Italy"
"2616",4.2,0.000109622724984276,65,"loam","Palermo, Italy"
"2617",4.4,0.000123811711025365,65,"loam","Palermo, Italy"
"2618",4.6,0.000134796281637227,65,"loam","Palermo, Italy"
"2619",4.8,0.000142860462762971,65,"loam","Palermo, Italy"
"2620",5,0.000148075278713197,65,"loam","Palermo, Italy"
"2621",5.2,0.000151387669130075,65,"loam","Palermo, Italy"
"2622",5.4,0.000155369534631508,65,"loam","Palermo, Italy"
"2623",5.6,0.000156257390239146,65,"loam","Palermo, Italy"
"2624",5.8,0.000156524378537446,65,"loam","Palermo, Italy"
"2625",6,0.000156722841757194,65,"loam","Palermo, Italy"
"2626",6.2,0.000156267720528508,65,"loam","Palermo, Italy"
"2627",6.4,0.000157619148176688,65,"loam","Palermo, Italy"
"2628",6.6,0.000158551028684042,65,"loam","Palermo, Italy"
"2629",6.8,0.000163902585664119,65,"loam","Palermo, Italy"
"2630",7,0.00016458021068148,65,"loam","Palermo, Italy"
"2631",7.2,0.000163920970963748,65,"loam","Palermo, Italy"
"2632",7.4,0.000162401852083877,65,"loam","Palermo, Italy"
"2633",7.6,0.000160250652186716,65,"loam","Palermo, Italy"
"2634",7.8,0.000159406219088571,65,"loam","Palermo, Italy"
"2635",8,0.000160721129907126,65,"loam","Palermo, Italy"
"2636",8.2,0.000161025144602652,65,"loam","Palermo, Italy"
"2637",8.4,0.000159910775765931,65,"loam","Palermo, Italy"
"2638",8.6,0.000158167986056847,65,"loam","Palermo, Italy"
"2639",8.8,0.000157559369993472,65,"loam","Palermo, Italy"
"2640",9,0.000157506627513043,65,"loam","Palermo, Italy"
"2641",0.4,1.29443819014939e-05,66,"loam","Palermo, Italy"
"2642",0.6,1.60771150522113e-05,66,"loam","Palermo, Italy"
"2643",0.8,1.81440428016139e-05,66,"loam","Palermo, Italy"
"2644",1,1.91173096783571e-05,66,"loam","Palermo, Italy"
"2645",1.2,1.94265598371908e-05,66,"loam","Palermo, Italy"
"2646",1.4,1.95967687188211e-05,66,"loam","Palermo, Italy"
"2647",1.6,1.96786884621565e-05,66,"loam","Palermo, Italy"
"2648",1.8,1.97119809417699e-05,66,"loam","Palermo, Italy"
"2649",2,1.9726414958632e-05,66,"loam","Palermo, Italy"
"2650",2.2,1.97319476946804e-05,66,"loam","Palermo, Italy"
"2651",2.4,2.35719284041775e-05,66,"loam","Palermo, Italy"
"2652",2.6,3.67172733268789e-05,66,"loam","Palermo, Italy"
"2653",2.8,4.26438888390268e-05,66,"loam","Palermo, Italy"
"2654",3,5.58448383401011e-05,66,"loam","Palermo, Italy"
"2655",3.2,6.4025857367861e-05,66,"loam","Palermo, Italy"
"2656",3.4,7.44805721493732e-05,66,"loam","Palermo, Italy"
"2657",3.6,8.2985906817642e-05,66,"loam","Palermo, Italy"
"2658",3.8,9.15059748124256e-05,66,"loam","Palermo, Italy"
"2659",4,0.000101414734481497,66,"loam","Palermo, Italy"
"2660",4.2,0.000111672429641706,66,"loam","Palermo, Italy"
"2661",4.4,0.000123181695266813,66,"loam","Palermo, Italy"
"2662",4.6,0.000133740284767362,66,"loam","Palermo, Italy"
"2663",4.8,0.000141891414937893,66,"loam","Palermo, Italy"
"2664",5,0.000155640011519786,66,"loam","Palermo, Italy"
"2665",5.2,0.000164527299558488,66,"loam","Palermo, Italy"
"2666",5.4,0.000168249905276731,66,"loam","Palermo, Italy"
"2667",5.6,0.000169914677120641,66,"loam","Palermo, Italy"
"2668",5.8,0.000169396542518625,66,"loam","Palermo, Italy"
"2669",6,0.000167337132959161,66,"loam","Palermo, Italy"
"2670",6.2,0.000164180235186672,66,"loam","Palermo, Italy"
"2671",6.4,0.000160926980453589,66,"loam","Palermo, Italy"
"2672",6.6,0.000157039390187778,66,"loam","Palermo, Italy"
"2673",6.8,0.000154419498133093,66,"loam","Palermo, Italy"
"2674",7,0.000153875047307682,66,"loam","Palermo, Italy"
"2675",7.2,0.000162623933126891,66,"loam","Palermo, Italy"
"2676",7.4,0.000177019183399471,66,"loam","Palermo, Italy"
"2677",7.6,0.000193672059150498,66,"loam","Palermo, Italy"
"2678",7.8,0.000214972017332948,66,"loam","Palermo, Italy"
"2679",8,0.000227913309636041,66,"loam","Palermo, Italy"
"2680",8.2,0.000246608005384888,66,"loam","Palermo, Italy"
"2681",8.4,0.000265294403366054,66,"loam","Palermo, Italy"
"2682",8.6,0.000284059994762029,66,"loam","Palermo, Italy"
"2683",8.8,0.000310147799542905,66,"loam","Palermo, Italy"
"2684",9,0.000332042887075944,66,"loam","Palermo, Italy"
"2685",0.4,8.50967608487936e-06,67,"loam","Palermo, Italy"
"2686",0.6,1.29855212260059e-05,67,"loam","Palermo, Italy"
"2687",0.8,1.87056011514264e-05,67,"loam","Palermo, Italy"
"2688",1,2.03498628003263e-05,67,"loam","Palermo, Italy"
"2689",1.2,2.16756555696384e-05,67,"loam","Palermo, Italy"
"2690",1.4,2.24088020833851e-05,67,"loam","Palermo, Italy"
"2691",1.6,2.30461132125924e-05,67,"loam","Palermo, Italy"
"2692",1.8,2.32574124381701e-05,67,"loam","Palermo, Italy"
"2693",2,2.34226853009029e-05,67,"loam","Palermo, Italy"
"2694",2.2,2.35342181442141e-05,67,"loam","Palermo, Italy"
"2695",2.4,2.35786738322356e-05,67,"loam","Palermo, Italy"
"2696",2.6,2.36029940543089e-05,67,"loam","Palermo, Italy"
"2697",2.8,2.36343958304978e-05,67,"loam","Palermo, Italy"
"2698",3,2.45693252120758e-05,67,"loam","Palermo, Italy"
"2699",3.2,2.90791795060642e-05,67,"loam","Palermo, Italy"
"2700",3.4,3.31009558975947e-05,67,"loam","Palermo, Italy"
"2701",3.6,4.46781760158421e-05,67,"loam","Palermo, Italy"
"2702",3.8,5.15508318904724e-05,67,"loam","Palermo, Italy"
"2703",4,5.81406521525084e-05,67,"loam","Palermo, Italy"
"2704",4.2,7.4711267800454e-05,67,"loam","Palermo, Italy"
"2705",4.4,8.15818135235946e-05,67,"loam","Palermo, Italy"
"2706",4.6,9.46635326511577e-05,67,"loam","Palermo, Italy"
"2707",4.8,0.00010246448797744,67,"loam","Palermo, Italy"
"2708",5,0.000112427941754956,67,"loam","Palermo, Italy"
"2709",5.2,0.000120353332451287,67,"loam","Palermo, Italy"
"2710",5.4,0.000129797438399114,67,"loam","Palermo, Italy"
"2711",5.6,0.000134101761180767,67,"loam","Palermo, Italy"
"2712",5.8,0.000141570136393786,67,"loam","Palermo, Italy"
"2713",6,0.000155906717412344,67,"loam","Palermo, Italy"
"2714",6.2,0.000159959949096585,67,"loam","Palermo, Italy"
"2715",6.4,0.000162025424071927,67,"loam","Palermo, Italy"
"2716",6.6,0.000166397607048842,67,"loam","Palermo, Italy"
"2717",6.8,0.000165392726212713,67,"loam","Palermo, Italy"
"2718",7,0.000167493197199237,67,"loam","Palermo, Italy"
"2719",7.2,0.00016795466435592,67,"loam","Palermo, Italy"
"2720",7.4,0.000167016292376284,67,"loam","Palermo, Italy"
"2721",7.6,0.000164541597311684,67,"loam","Palermo, Italy"
"2722",7.8,0.000162024524741706,67,"loam","Palermo, Italy"
"2723",8,0.000163262596741092,67,"loam","Palermo, Italy"
"2724",8.2,0.000166494193613055,67,"loam","Palermo, Italy"
"2725",8.4,0.00016728338954803,67,"loam","Palermo, Italy"
"2726",8.6,0.000165309923803694,67,"loam","Palermo, Italy"
"2727",8.8,0.000165211943731926,67,"loam","Palermo, Italy"
"2728",9,0.000169272684046227,67,"loam","Palermo, Italy"
"2729",0.4,9.98180431388474e-06,68,"loam","Palermo, Italy"
"2730",0.6,1.65723253350566e-05,68,"loam","Palermo, Italy"
"2731",0.8,1.99377810062861e-05,68,"loam","Palermo, Italy"
"2732",1,2.09906781533194e-05,68,"loam","Palermo, Italy"
"2733",1.2,2.2437980747836e-05,68,"loam","Palermo, Italy"
"2734",1.4,2.2933666747053e-05,68,"loam","Palermo, Italy"
"2735",1.6,2.33240460780276e-05,68,"loam","Palermo, Italy"
"2736",1.8,2.34077839516335e-05,68,"loam","Palermo, Italy"
"2737",2,2.35434683349966e-05,68,"loam","Palermo, Italy"
"2738",2.2,2.35964434846945e-05,68,"loam","Palermo, Italy"
"2739",2.4,2.36299966697314e-05,68,"loam","Palermo, Italy"
"2740",2.6,2.36450512923979e-05,68,"loam","Palermo, Italy"
"2741",2.8,2.36533793462105e-05,68,"loam","Palermo, Italy"
"2742",3,2.36582824025974e-05,68,"loam","Palermo, Italy"
"2743",3.2,2.36598732325617e-05,68,"loam","Palermo, Italy"
"2744",3.4,2.36615269398152e-05,68,"loam","Palermo, Italy"
"2745",3.6,2.36623215820232e-05,68,"loam","Palermo, Italy"
"2746",3.8,2.36626738784945e-05,68,"loam","Palermo, Italy"
"2747",4,2.36628435549573e-05,68,"loam","Palermo, Italy"
"2748",4.2,2.36629393639033e-05,68,"loam","Palermo, Italy"
"2749",4.4,2.36629970391631e-05,68,"loam","Palermo, Italy"
"2750",4.6,2.36630235010286e-05,68,"loam","Palermo, Italy"
"2751",4.8,2.36630405587129e-05,68,"loam","Palermo, Italy"
"2752",5,2.36293755881934e-05,68,"loam","Palermo, Italy"
"2753",5.2,2.39579422650081e-05,68,"loam","Palermo, Italy"
"2754",5.4,2.9327983356135e-05,68,"loam","Palermo, Italy"
"2755",5.6,3.74703354670337e-05,68,"loam","Palermo, Italy"
"2756",5.8,3.92363982013685e-05,68,"loam","Palermo, Italy"
"2757",6,4.17093472796372e-05,68,"loam","Palermo, Italy"
"2758",6.2,4.70629437015169e-05,68,"loam","Palermo, Italy"
"2759",6.4,4.77501614277333e-05,68,"loam","Palermo, Italy"
"2760",6.6,4.84126959976613e-05,68,"loam","Palermo, Italy"
"2761",6.8,5.15141729157967e-05,68,"loam","Palermo, Italy"
"2762",7,5.16925703892123e-05,68,"loam","Palermo, Italy"
"2763",7.2,5.19134366227254e-05,68,"loam","Palermo, Italy"
"2764",7.4,5.36371747982602e-05,68,"loam","Palermo, Italy"
"2765",7.6,5.35239494509507e-05,68,"loam","Palermo, Italy"
"2766",7.8,5.36924010547103e-05,68,"loam","Palermo, Italy"
"2767",8,5.84309821446828e-05,68,"loam","Palermo, Italy"
"2768",8.2,7.26108223119027e-05,68,"loam","Palermo, Italy"
"2769",8.4,8.56788670513055e-05,68,"loam","Palermo, Italy"
"2770",8.6,9.9722510965169e-05,68,"loam","Palermo, Italy"
"2771",8.8,0.000113391107328332,68,"loam","Palermo, Italy"
"2772",9,0.000127022047553808,68,"loam","Palermo, Italy"
"2773",0.4,1.27485804474447e-05,69,"loam","Palermo, Italy"
"2774",0.6,1.60299398566576e-05,69,"loam","Palermo, Italy"
"2775",0.8,1.9991564821077e-05,69,"loam","Palermo, Italy"
"2776",1,2.2019706441535e-05,69,"loam","Palermo, Italy"
"2777",1.2,2.33902278213456e-05,69,"loam","Palermo, Italy"
"2778",1.4,2.39709585034008e-05,69,"loam","Palermo, Italy"
"2779",1.6,2.43331636835039e-05,69,"loam","Palermo, Italy"
"2780",1.8,2.45914364379667e-05,69,"loam","Palermo, Italy"
"2781",2,2.46862558442314e-05,69,"loam","Palermo, Italy"
"2782",2.2,2.47661094365334e-05,69,"loam","Palermo, Italy"
"2783",2.4,2.57535913806215e-05,69,"loam","Palermo, Italy"
"2784",2.6,3.04073200264399e-05,69,"loam","Palermo, Italy"
"2785",2.8,3.62651819519862e-05,69,"loam","Palermo, Italy"
"2786",3,4.42439788810645e-05,69,"loam","Palermo, Italy"
"2787",3.2,5.13789805093135e-05,69,"loam","Palermo, Italy"
"2788",3.4,5.80527252344768e-05,69,"loam","Palermo, Italy"
"2789",3.6,6.55235876721495e-05,69,"loam","Palermo, Italy"
"2790",3.8,7.42050708671087e-05,69,"loam","Palermo, Italy"
"2791",4,8.21975518763184e-05,69,"loam","Palermo, Italy"
"2792",4.2,8.64169053377352e-05,69,"loam","Palermo, Italy"
"2793",4.4,9.37874473114227e-05,69,"loam","Palermo, Italy"
"2794",4.6,9.9399489985751e-05,69,"loam","Palermo, Italy"
"2795",4.8,0.000106764258842857,69,"loam","Palermo, Italy"
"2796",5,0.000109779488471835,69,"loam","Palermo, Italy"
"2797",5.2,0.000111585588922061,69,"loam","Palermo, Italy"
"2798",5.4,0.000112192599716282,69,"loam","Palermo, Italy"
"2799",5.6,0.000112746318644008,69,"loam","Palermo, Italy"
"2800",5.8,0.000112917450635936,69,"loam","Palermo, Italy"
"2801",6,0.000112984814728809,69,"loam","Palermo, Italy"
"2802",6.2,0.000112670759287737,69,"loam","Palermo, Italy"
"2803",6.4,0.000112193572141201,69,"loam","Palermo, Italy"
"2804",6.6,0.0001117481426492,69,"loam","Palermo, Italy"
"2805",6.8,0.000110925212348462,69,"loam","Palermo, Italy"
"2806",7,0.000113311039094912,69,"loam","Palermo, Italy"
"2807",7.2,0.00011533325831828,69,"loam","Palermo, Italy"
"2808",7.4,0.000117021085545205,69,"loam","Palermo, Italy"
"2809",7.6,0.000118176741339158,69,"loam","Palermo, Italy"
"2810",7.8,0.000118741310586939,69,"loam","Palermo, Italy"
"2811",8,0.000119934017337729,69,"loam","Palermo, Italy"
"2812",8.2,0.000118223171494878,69,"loam","Palermo, Italy"
"2813",8.4,0.000116338979020776,69,"loam","Palermo, Italy"
"2814",8.6,0.000115101355340888,69,"loam","Palermo, Italy"
"2815",8.8,0.00011201739870271,69,"loam","Palermo, Italy"
"2816",9,0.000117361205023912,69,"loam","Palermo, Italy"
"2817",0.4,7.76524505702091e-06,71,"loam","Palermo, Italy"
"2818",0.6,9.70805718203403e-06,71,"loam","Palermo, Italy"
"2819",0.8,1.09730819679629e-05,71,"loam","Palermo, Italy"
"2820",1,1.25274564699856e-05,71,"loam","Palermo, Italy"
"2821",1.2,1.33692147498138e-05,71,"loam","Palermo, Italy"
"2822",1.4,1.38817520194941e-05,71,"loam","Palermo, Italy"
"2823",1.6,1.39686920581145e-05,71,"loam","Palermo, Italy"
"2824",1.8,1.41344646666448e-05,71,"loam","Palermo, Italy"
"2825",2,1.41930265486864e-05,71,"loam","Palermo, Italy"
"2826",2.2,1.4216631433702e-05,71,"loam","Palermo, Italy"
"2827",2.4,1.42294542118654e-05,71,"loam","Palermo, Italy"
"2828",2.6,1.42336857507729e-05,71,"loam","Palermo, Italy"
"2829",2.8,1.4241940834539e-05,71,"loam","Palermo, Italy"
"2830",3,1.42442903069685e-05,71,"loam","Palermo, Italy"
"2831",3.2,1.42462044213631e-05,71,"loam","Palermo, Italy"
"2832",3.4,1.42468462125628e-05,71,"loam","Palermo, Italy"
"2833",3.6,1.42471645030615e-05,71,"loam","Palermo, Italy"
"2834",3.8,1.42473761804183e-05,71,"loam","Palermo, Italy"
"2835",4,1.51317367514278e-05,71,"loam","Palermo, Italy"
"2836",4.2,2.20017563099469e-05,71,"loam","Palermo, Italy"
"2837",4.4,2.60894545508474e-05,71,"loam","Palermo, Italy"
"2838",4.6,3.26266866152673e-05,71,"loam","Palermo, Italy"
"2839",4.8,4.03931925554891e-05,71,"loam","Palermo, Italy"
"2840",5,4.44136052845725e-05,71,"loam","Palermo, Italy"
"2841",5.2,4.89877064245681e-05,71,"loam","Palermo, Italy"
"2842",5.4,5.38138126694916e-05,71,"loam","Palermo, Italy"
"2843",5.6,5.80587764088198e-05,71,"loam","Palermo, Italy"
"2844",5.8,5.9704891998044e-05,71,"loam","Palermo, Italy"
"2845",6,6.17026645294589e-05,71,"loam","Palermo, Italy"
"2846",6.2,6.3196151552619e-05,71,"loam","Palermo, Italy"
"2847",6.4,6.34634457561497e-05,71,"loam","Palermo, Italy"
"2848",6.6,6.3891445709388e-05,71,"loam","Palermo, Italy"
"2849",6.8,6.40586842879538e-05,71,"loam","Palermo, Italy"
"2850",7,6.41641899836575e-05,71,"loam","Palermo, Italy"
"2851",7.2,6.4369797609488e-05,71,"loam","Palermo, Italy"
"2852",7.4,6.49045741731616e-05,71,"loam","Palermo, Italy"
"2853",7.6,6.71036873159802e-05,71,"loam","Palermo, Italy"
"2854",7.8,6.771667407915e-05,71,"loam","Palermo, Italy"
"2855",8,6.8314250067154e-05,71,"loam","Palermo, Italy"
"2856",8.2,7.02416303000827e-05,71,"loam","Palermo, Italy"
"2857",8.4,7.09058975434234e-05,71,"loam","Palermo, Italy"
"2858",8.6,7.10172644251209e-05,71,"loam","Palermo, Italy"
"2859",8.8,7.10127524737256e-05,71,"loam","Palermo, Italy"
"2860",9,7.06418596225187e-05,71,"loam","Palermo, Italy"
"2861",0.4,1.26802323067401e-05,72,"loam","Palermo, Italy"
"2862",0.6,1.54731567546194e-05,72,"loam","Palermo, Italy"
"2863",0.8,1.86209686180101e-05,72,"loam","Palermo, Italy"
"2864",1,1.95153866153397e-05,72,"loam","Palermo, Italy"
"2865",1.2,2.02334763682775e-05,72,"loam","Palermo, Italy"
"2866",1.4,2.05252802158734e-05,72,"loam","Palermo, Italy"
"2867",1.6,2.06492168598239e-05,72,"loam","Palermo, Italy"
"2868",1.8,2.07479107645188e-05,72,"loam","Palermo, Italy"
"2869",2,2.07901495521889e-05,72,"loam","Palermo, Italy"
"2870",2.2,2.08068498304491e-05,72,"loam","Palermo, Italy"
"2871",2.4,2.08157785547605e-05,72,"loam","Palermo, Italy"
"2872",2.6,2.08197850693569e-05,72,"loam","Palermo, Italy"
"2873",2.8,2.08215577588106e-05,72,"loam","Palermo, Italy"
"2874",3,2.0822526580092e-05,72,"loam","Palermo, Italy"
"2875",3.2,2.08230409451391e-05,72,"loam","Palermo, Italy"
"2876",3.4,2.08232467092508e-05,72,"loam","Palermo, Italy"
"2877",3.6,2.08233718642365e-05,72,"loam","Palermo, Italy"
"2878",3.8,2.08234383002728e-05,72,"loam","Palermo, Italy"
"2879",4,2.08234615467587e-05,72,"loam","Palermo, Italy"
"2880",4.2,2.08234750980395e-05,72,"loam","Palermo, Italy"
"2881",4.4,2.08234827498827e-05,72,"loam","Palermo, Italy"
"2882",4.6,2.08234856539787e-05,72,"loam","Palermo, Italy"
"2883",4.8,2.08234869784214e-05,72,"loam","Palermo, Italy"
"2884",5,2.19538642976497e-05,72,"loam","Palermo, Italy"
"2885",5.2,3.23460770068798e-05,72,"loam","Palermo, Italy"
"2886",5.4,3.91035357306542e-05,72,"loam","Palermo, Italy"
"2887",5.6,4.58802362446809e-05,72,"loam","Palermo, Italy"
"2888",5.8,5.6341652065958e-05,72,"loam","Palermo, Italy"
"2889",6,6.72902972689464e-05,72,"loam","Palermo, Italy"
"2890",6.2,7.88686562364475e-05,72,"loam","Palermo, Italy"
"2891",6.4,8.36767230828821e-05,72,"loam","Palermo, Italy"
"2892",6.6,9.3373805487746e-05,72,"loam","Palermo, Italy"
"2893",6.8,0.000105692595535805,72,"loam","Palermo, Italy"
"2894",7,0.00011135485858855,72,"loam","Palermo, Italy"
"2895",7.2,0.000117253986649296,72,"loam","Palermo, Italy"
"2896",7.4,0.000119484396232043,72,"loam","Palermo, Italy"
"2897",7.6,0.00012276324716386,72,"loam","Palermo, Italy"
"2898",7.8,0.000126210911126044,72,"loam","Palermo, Italy"
"2899",8,0.000127005308561386,72,"loam","Palermo, Italy"
"2900",8.2,0.000126657162558068,72,"loam","Palermo, Italy"
"2901",8.4,0.000134638518888861,72,"loam","Palermo, Italy"
"2902",8.6,0.000145191288454866,72,"loam","Palermo, Italy"
"2903",8.8,0.000153927240766173,72,"loam","Palermo, Italy"
