"","Cc","age","sam"
"62",1.5328679043557,6.3,1
"63",1.58315972059749,6.4,1
"64",1.65408842249357,6.5,1
"65",1.68875084006364,6.6,1
"66",1.72000378004722,6.7,1
"67",1.78938261304101,6.8,1
"68",1.85230488467122,6.9,1
"69",1.91618733933853,7,1
"70",1.95456483018254,7.1,1
"71",2.0216305761231,7.2,1
"72",2.04344338093266,7.3,1
"73",2.16011614941974,7.4,1
"74",2.25083427958283,7.5,1
"75",2.2710476712938,7.6,1
"76",2.32539977446383,7.7,1
"77",2.34415496420365,7.8,1
"78",2.39456402367598,7.9,1
"79",2.50705731395649,8,1
"80",2.59144679823429,8.1,1
"81",2.64256721828015,8.2,1
"82",2.75712016818329,8.3,1
"83",2.88712461028219,8.4,1
"84",2.97001615383281,8.5,1
"85",3.13758598941907,8.6,1
"86",3.26274792630776,8.7,1
"87",3.42995730625694,8.8,1
"88",3.54965676602735,8.9,1
"89",0.00754666287815509,0.2,2
"90",0.0198656925091455,0.3,2
"91",0.0198656925091455,0.4,2
"92",0.0425383641492482,0.5,2
"93",0.0425383641492482,0.6,2
"94",0.0576703338372311,0.7,2
"95",0.0719040427407575,0.8,2
"96",0.0719040427407575,0.9,2
"97",0.0897578847077643,1,2
"98",0.0897578847077643,1.1,2
"99",0.105968816359261,1.2,2
"100",0.105968816359261,1.3,2
"101",0.12526493597743,1.4,2
"102",0.134692343449942,1.5,2
"103",0.144529485553989,1.6,2
"104",0.144529485553989,1.7,2
"105",0.144529485553989,1.8,2
"106",0.173895058074423,1.9,2
"107",0.182178740272471,2,2
"108",0.189269623893255,2.1,2
"109",0.195702905493066,2.2,2
"110",0.195702905493066,2.3,2
"111",0.218848872471252,2.4,2
"112",0.223360636953128,2.5,2
"113",0.261017928150338,2.6,2
"114",0.276989261536352,2.7,2
"115",0.281893452845088,2.8,2
"116",0.294528840615213,2.9,2
"117",0.382399247451962,3,2
"118",0.401416574940873,3.1,2
"119",0.401416574940873,3.2,2
"120",0.416738002203874,3.3,2
"121",0.517086036306622,3.4,2
"122",0.546519405789876,3.5,2
"123",0.562049205409469,3.6,2
"124",0.620510885768677,3.7,2
"125",0.697211766843518,3.8,2
"126",0.704132694213769,3.9,2
"127",0.76257714130361,4,2
"128",0.782656633211659,4.1,2
"129",0.841517825576608,4.2,2
"130",0.841517825576608,4.3,2
"131",0.927562948140203,4.4,2
"132",0.966158160114348,4.5,2
"133",0.995592096986677,4.6,2
"134",1.06955736927358,4.7,2
"135",1.10811116389336,4.8,2
"136",1.11809826181714,4.9,2
"137",1.22063450922987,5,2
"138",1.25774335018015,5.1,2
"139",1.26575484792859,5.2,2
"140",1.26575484792859,5.3,2
"141",1.3985091518784,5.4,2
"142",1.3985091518784,5.5,2
"143",1.41727421192295,5.6,2
"144",1.52013282184718,5.7,2
"145",1.54956155586994,5.8,2
"146",1.56340492728483,5.9,2
"147",1.65127720916954,6,2
"148",1.69429880106547,6.1,2
"149",1.69429880106547,6.2,2
"150",1.78445043657772,6.3,2
"151",1.78445043657772,6.4,2
"152",1.80154802720732,6.5,2
"153",1.8078116186692,6.6,2
"154",1.84915070211838,6.7,2
"155",1.84915070211838,6.8,2
"156",1.84915070211838,6.9,2
"157",1.87967410066878,7,2
"158",1.87967410066878,7.1,2
"159",1.89318166943097,7.2,2
"160",1.89318166943097,7.3,2
"161",1.90846267564134,7.4,2
"162",1.90846267564134,7.5,2
"163",1.92809227671142,7.6,2
"164",1.92809227671142,7.7,2
"165",1.94647122655852,7.8,2
"166",1.95745404629391,7.9,2
"167",1.96967525417755,8,2
"168",1.98096240188799,8.1,2
"169",1.98096240188799,8.2,2
"170",1.99187499583667,8.3,2
"171",1.99187499583667,8.4,2
"172",2.01458148366616,8.5,2
"173",2.02259898204288,8.6,2
"174",2.03051652558605,8.7,2
"175",2.04533462789267,8.8,2
"176",2.04854666427676,8.9,2
"177",0.0779455566004635,0.2,3
"178",0.119813931758697,0.3,3
"179",0.148300098688834,0.4,3
"180",0.188957392015166,0.5,3
"181",0.233489835019063,0.6,3
"182",0.261906286089837,0.7,3
"183",0.320206735865924,0.8,3
"184",0.359206540116129,0.9,3
"185",0.392421360297527,1,3
"186",0.421958342911121,1.1,3
"187",0.473901942582166,1.2,3
"188",0.498989666178942,1.3,3
"189",0.561584600033399,1.4,3
"190",0.589276879941233,1.5,3
"191",0.628774752671511,1.6,3
"192",0.682358177842042,1.7,3
"193",0.712354637933014,1.8,3
"194",0.76077852424265,1.9,3
"195",0.843973911532304,2,3
"196",0.934441257071857,2.1,3
"197",1.03220933386446,2.2,3
"198",1.16614494381435,2.3,3
"199",1.23774329483908,2.4,3
"200",1.41799413342484,2.5,3
"201",1.57565611903325,2.6,3
"202",1.73831249586631,2.7,3
"203",1.94171998720877,2.8,3
"204",2.06372989712543,2.9,3
"205",2.32130127570449,3,3
"206",2.5599144405466,3.1,3
"207",2.72246309974604,3.2,3
"208",3.05056796083426,3.3,3
"209",3.34108469308852,3.4,3
"210",3.57767589432876,3.5,3
"211",3.93408055658386,3.6,3
"212",4.13073742089477,3.7,3
"213",4.65396530208107,3.8,3
"214",4.91977021489174,3.9,3
"215",5.29250896239317,4,3
"216",5.78988308091776,4.1,3
"217",6.20983995429063,4.2,3
"218",6.47209808653494,4.3,3
"219",6.8514828768012,4.4,3
"220",7.33268249214279,4.5,3
"221",7.59466415288808,4.6,3
"222",8.19022936598736,4.7,3
"223",8.35857496959561,4.8,3
"224",8.9326618839338,4.9,3
"225",9.49585404382172,5,3
"226",9.80347237002959,5.1,3
"227",10.3225820146347,5.2,3
"228",10.6898175754438,5.3,3
"229",11.0206176540131,5.4,3
"230",11.5007351761864,5.5,3
"231",11.9083739875885,5.6,3
"232",12.2671459204325,5.7,3
"233",12.5945874721932,5.8,3
"234",13.0871961822782,5.9,3
"235",13.4230002804448,6,3
"236",13.9035264300007,6.1,3
"237",14.2907875106821,6.2,3
"238",14.6774001698687,6.3,3
"239",15.1792325920046,6.4,3
"240",15.6048563886373,6.5,3
"241",15.9639982886457,6.6,3
"242",16.4539618199067,6.7,3
"243",16.8331411370787,6.8,3
"244",17.2575385688738,6.9,3
"245",17.6061171522941,7,3
"246",18.1691961059849,7.1,3
"247",18.5823919665394,7.2,3
"248",18.9984791897557,7.3,3
"249",19.6300536657028,7.4,3
"250",20.0823237204639,7.5,3
"251",20.387344029165,7.6,3
"252",20.9809545188439,7.7,3
"253",21.5691650947543,7.8,3
"254",21.9877165630722,7.9,3
"255",22.466761881875,8,3
"256",22.9985725091139,8.1,3
"257",23.505162437346,8.2,3
"258",24.1096381723624,8.3,3
"259",24.5208952784637,8.4,3
"260",25.2424485884468,8.5,3
"261",26.0238150193131,8.6,3
"262",26.455982036795,8.7,3
"263",26.8054813646552,8.8,3
"264",27.4537695325676,8.9,3
"265",0.0269150202967998,0.2,4
"266",0.0472110011908145,0.3,4
"267",0.0472110011908145,0.4,4
"268",0.0680158776009755,0.5,4
"269",0.0890099826484184,0.6,4
"270",0.109331500431719,0.7,4
"271",0.130022474788991,0.8,4
"272",0.130022474788991,0.9,4
"273",0.151229900180268,1,4
"274",0.171429809430093,1.1,4
"275",0.191450992841135,1.2,4
"276",0.212085870468863,1.3,4
"277",0.212085870468863,1.4,4
"278",0.233388851270602,1.5,4
"279",0.253561045615414,1.6,4
"280",0.274132538668406,1.7,4
"281",0.294047981817829,1.8,4
"282",0.294047981817829,1.9,4
"283",0.314653150757071,2,4
"284",0.335396001488035,2.1,4
"285",0.356203910828879,2.2,4
"286",0.376366997577542,2.3,4
"287",0.409306313241362,2.4,4
"288",0.429730578843718,2.5,4
"289",0.483123134094477,2.6,4
"290",0.536570675437156,2.7,4
"291",0.556436270356352,2.8,4
"292",0.642829734685645,2.9,4
"293",0.675770978728794,3,4
"294",0.729530097370738,3.1,4
"295",0.783279303410424,3.2,4
"296",0.870019117080946,3.3,4
"297",0.970033195884843,3.4,4
"298",1.0029729503357,3.5,4
"299",1.10357187949959,3.6,4
"300",1.15717343614555,3.7,4
"301",1.29016307835782,3.8,4
"302",1.39056862995693,3.9,4
"303",1.45644811973943,4,4
"304",1.55750808924565,4.1,4
"305",1.67764461879032,4.2,4
"306",1.8105088088007,4.3,4
"307",1.91120498365033,4.4,4
"308",2.0240533423452,4.5,4
"309",2.1580123058076,4.6,4
"310",2.31547851661279,4.7,4
"311",2.40159944707023,4.8,4
"312",2.57543379073232,4.9,4
"313",2.67792396000077,5,4
"314",2.85775441726188,5.1,4
"315",2.99144526592858,5.2,4
"316",3.17153463058011,5.3,4
"317",3.29840477280895,5.4,4
"318",3.43241787021227,5.5,4
"319",3.61180202824351,5.6,4
"320",3.75887723528311,5.7,4
"321",3.89308617365412,5.8,4
"322",4.07291059774179,5.9,4
"323",4.19977639975596,6,4
"324",4.36619609164965,6.1,4
"325",4.48093633718104,6.2,4
"326",4.64790763783409,6.3,4
"327",4.82837299817362,6.4,4
"328",4.90828086218603,6.5,4
"329",5.08910964823229,6.6,4
"330",5.23662857689806,6.7,4
"331",5.36996189395981,6.8,4
"332",5.52976805864172,6.9,4
"333",5.66366423389484,7,4
"334",5.85781546792708,7.1,4
"335",5.97748789392982,7.2,4
"336",6.17201930232131,7.3,4
"337",6.28487164031344,7.4,4
"338",6.43286729550528,7.5,4
"339",6.5663857400706,7.6,4
"340",6.76244384463414,7.7,4
"341",6.8296737709908,7.8,4
"342",7.00762839128809,7.9,4
"343",7.08753522333117,8,4
"344",7.18796599466487,8.1,4
"345",7.33511309956703,8.2,4
"346",7.38797412112104,8.3,4
"347",7.5683748281331,8.4,4
"348",7.60131784563217,8.5,4
"349",7.74924176303157,8.6,4
"350",7.81362883480817,8.7,4
"351",7.92751582669643,8.8,4
"352",7.94725872830398,8.9,4
"353",0.0492084304901762,0.2,5
"354",0.0919828740212175,0.3,5
"355",0.123810101978249,0.4,5
"356",0.152256060436294,0.5,5
"357",0.220131497869545,0.6,5
"358",0.220131497869545,0.7,5
"359",0.276686681927188,0.8,5
"360",0.336915709849323,0.9,5
"361",0.336915709849323,1,5
"362",0.391563033971266,1.1,5
"363",0.424100020955535,1.2,5
"364",0.473695447716281,1.3,5
"365",0.503047093503822,1.4,5
"366",0.536324665628847,1.5,5
"367",0.598885368536498,1.6,5
"368",0.631123936124662,1.7,5
"369",0.631123936124662,1.8,5
"370",0.712621663864996,1.9,5
"371",0.745184060200017,2,5
"372",0.775117292932472,2.1,5
"373",0.811051904608334,2.2,5
"374",0.811051904608334,2.3,5
"375",0.887983299959577,2.4,5
"376",0.931301425011109,2.5,5
"377",0.964172604760642,2.6,5
"378",1.00261887414131,2.7,5
"379",1.01614101785649,2.8,5
"380",1.14362305539568,2.9,5
"381",1.20256929062464,3,5
"382",1.31260745362451,3.1,5
"383",1.37515433031125,3.2,5
"384",1.45382188971824,3.3,5
"385",1.585492851788,3.4,5
"386",1.70737801836251,3.5,5
"387",1.84477304750385,3.6,5
"388",1.96892835805663,3.7,5
"389",2.06839023767649,3.8,5
"390",2.20359329650578,3.9,5
"391",2.38073631097931,4,5
"392",2.55861731130105,4.1,5
"393",2.72804071767393,4.2,5
"394",2.822610377635,4.3,5
"395",3.11312693516582,4.4,5
"396",3.3397867338705,4.5,5
"397",3.53512197152354,4.6,5
"398",3.7932176834002,4.7,5
"399",3.92952580924849,4.8,5
"400",4.22544482974935,4.9,5
"401",4.48354729031984,5,5
"402",4.75108907955354,5.1,5
"403",5.01571102609223,5.2,5
"404",5.23395897111933,5.3,5
"405",5.51234243462332,5.4,5
"406",5.75712606904504,5.5,5
"407",6.15420574177273,5.6,5
"408",6.34641985721793,5.7,5
"409",6.59092069530045,5.8,5
"410",6.97206194756665,5.9,5
"411",7.21783533770084,6,5
"412",7.71586446816923,6.1,5
"413",7.88300656753251,6.2,5
"414",8.30693243753207,6.3,5
"415",8.60847718146915,6.4,5
"416",8.96995490308913,6.5,5
"417",9.28332608192653,6.6,5
"418",9.58565443849557,6.7,5
"419",9.87333007116537,6.8,5
"420",10.106759655758,6.9,5
"421",10.5545760729094,7,5
"422",10.7450779114469,7.1,5
"423",11.1631979365689,7.2,5
"424",11.4462007208138,7.3,5
"425",11.7481936575691,7.4,5
"426",11.9939638707927,7.5,5
"427",12.3119444650384,7.6,5
"428",12.7178806040499,7.7,5
"429",12.8407684279959,7.8,5
"430",13.1472532025661,7.9,5
"431",13.4371682306774,8,5
"432",13.7981912924113,8.1,5
"433",13.976351111821,8.2,5
"434",14.3303292037457,8.3,5
"435",14.6440639630661,8.4,5
"436",14.8286459603847,8.5,5
"437",15.1772218294085,8.6,5
"438",15.4922902681092,8.7,5
"439",15.7988117704444,8.8,5
"440",16.0150519249647,8.9,5
"441",0.0570187745398101,0.2,6
"442",0.0839823265686592,0.3,6
"443",0.0839823265686592,0.4,6
"444",0.152031008219966,0.5,6
"445",0.152031008219966,0.6,6
"446",0.21811025952457,0.7,6
"447",0.21811025952457,0.8,6
"448",0.266635834769627,0.9,6
"449",0.314153325511471,1,6
"450",0.320441032534278,1.1,6
"451",0.367959301576702,1.2,6
"452",0.384751126258069,1.3,6
"453",0.432275330492236,1.4,6
"454",0.448350520475867,1.5,6
"455",0.495866099147994,1.6,6
"456",0.510501918170878,1.7,6
"457",0.551630720675681,1.8,6
"458",0.599144323524957,1.9,6
"459",0.618306495454018,2,6
"460",0.618306495454018,2.1,6
"461",0.665828102776672,2.2,6
"462",0.715488515229913,2.3,6
"463",0.715488515229913,2.4,6
"464",0.784017753034847,2.5,6
"465",0.818635909652607,2.6,6
"466",0.818635909652607,2.7,6
"467",0.883519477868418,2.8,6
"468",0.883519477868418,2.9,6
"469",0.922141888484932,3,6
"470",0.968793583497568,3.1,6
"471",0.968793583497568,3.2,6
"472",1.02477324843187,3.3,6
"473",1.0580977213613,3.4,6
"474",1.14793026608094,3.5,6
"475",1.17092096813302,3.6,6
"476",1.26075812270048,3.7,6
"477",1.26922061513246,3.8,6
"478",1.39489257930317,3.9,6
"479",1.44007747358456,4,6
"480",1.52470804099427,4.1,6
"481",1.61453994909253,4.2,6
"482",1.74627218194902,4.3,6
"483",1.82748811294728,4.4,6
"484",1.91732490363235,4.5,6
"485",2.07099833705922,4.6,6
"486",2.11851206155845,4.7,6
"487",2.3038839912052,4.8,6
"488",2.44495223030323,4.9,6
"489",2.5956179349822,5,6
"490",2.74618104487086,5.1,6
"491",2.94452605161339,5.2,6
"492",3.1447822742369,5.3,6
"493",3.28347212973877,5.4,6
"494",3.46426185277048,5.5,6
"495",3.74431395765315,5.6,6
"496",3.83263506151906,5.7,6
"497",4.06414183539508,5.8,6
"498",4.30960364426485,5.9,6
"499",4.5585663877848,6,6
"500",4.74314211262009,6.1,6
"501",4.92465970987376,6.2,6
"502",5.18300997664219,6.3,6
"503",5.32696423610554,6.4,6
"504",5.45175140242843,6.5,6
"505",5.83056465786434,6.6,6
"506",5.96724881129745,6.7,6
"507",6.12641556366584,6.8,6
"508",6.31232024042487,6.9,6
"509",6.54183722341425,7,6
"510",6.67554967013773,7.1,6
"511",6.94475482745346,7.2,6
"512",7.06438547900575,7.3,6
"513",7.27959034601409,7.4,6
"514",7.40952503069381,7.5,6
"515",7.62580583319351,7.6,6
"516",7.77432179278839,7.7,6
"517",7.95863918660729,7.8,6
"518",8.09758148733947,7.9,6
"519",8.30254211646242,8,6
"520",8.52039606576003,8.1,6
"521",8.72182533319556,8.2,6
"522",8.81542369709767,8.3,6
"523",9.07282354038833,8.4,6
"524",9.2578179579166,8.5,6
"525",9.40006605084759,8.6,6
"526",9.70721241416856,8.7,6
"527",9.8077149130176,8.8,6
"528",10.0623307851824,8.9,6
"529",0.101468771859832,0.2,7
"530",0.189817404035641,0.3,7
"531",0.203636010159233,0.4,7
"532",0.277777214717752,0.5,7
"533",0.335278829724794,0.6,7
"534",0.403312625994385,0.7,7
"535",0.491659473159862,0.8,7
"536",0.53140362482483,0.9,7
"537",0.600309382832621,1,7
"538",0.690321002602436,1.1,7
"539",0.690321002602436,1.2,7
"540",0.783259830269153,1.3,7
"541",0.940264226080837,1.4,7
"542",1.04769469676665,1.5,7
"543",1.1877082313238,1.6,7
"544",1.34552127383211,1.7,7
"545",1.43574724429765,1.8,7
"546",1.55537609922771,1.9,7
"547",1.77174554470866,2,7
"548",1.88366214173158,2.1,7
"549",2.08521701431206,2.2,7
"550",2.22833598635568,2.3,7
"551",2.39777261974508,2.4,7
"552",2.60393272547166,2.5,7
"553",2.70944673737019,2.6,7
"554",2.9707067172279,2.7,7
"555",3.10018712954766,2.8,7
"556",3.27816577476858,2.9,7
"557",3.5134919655066,3,7
"558",3.67575812880753,3.1,7
"559",3.99516478668024,3.2,7
"560",4.22094455633222,3.3,7
"561",4.50023824306551,3.4,7
"562",4.72182804631496,3.5,7
"563",4.92639489768925,3.6,7
"564",5.3114228455119,3.7,7
"565",5.6281854364443,3.8,7
"566",5.85293228074177,3.9,7
"567",6.20663565883341,4,7
"568",6.5564234886785,4.1,7
"569",6.97147851909548,4.2,7
"570",7.30160013106412,4.3,7
"571",7.62310376506281,4.4,7
"572",8.00438038044453,4.5,7
"573",8.51024213524944,4.6,7
"574",8.92902939922121,4.7,7
"575",9.17561852911806,4.8,7
"576",9.68678347163109,4.9,7
"577",10.2105041674856,5,7
"578",10.5637790059041,5.1,7
"579",10.8691463722461,5.2,7
"580",11.382929455897,5.3,7
"581",11.8908297267222,5.4,7
"582",12.2881041936245,5.5,7
"583",12.7370774313124,5.6,7
"584",13.0905675145598,5.7,7
"585",13.6162776160483,5.8,7
"586",14.0875243335098,5.9,7
"587",14.4474441257614,6,7
"588",14.7340747578326,6.1,7
"589",15.3237982447368,6.2,7
"590",15.7856254251869,6.3,7
"591",16.144591872182,6.4,7
"592",16.4845964874674,6.5,7
"593",16.7520092685654,6.6,7
"594",17.1086360121666,6.7,7
"595",17.356609457553,6.8,7
"596",17.5602244030271,6.9,7
"597",17.9148180066864,7,7
"598",18.2456393720399,7.1,7
"599",18.35510800521,7.2,7
"600",18.6635347860779,7.3,7
"601",18.971520650967,7.4,7
"602",19.2637685070414,7.5,7
"603",19.3891111508602,7.6,7
"604",19.6570982507416,7.7,7
"605",19.9476462765771,7.8,7
"606",20.2096044969804,7.9,7
"607",20.5169387903139,8,7
"608",20.9159117913915,8.1,7
"609",21.1599345498473,8.2,7
"610",21.2705299609717,8.3,7
"611",21.5036132271929,8.4,7
"612",21.830261330774,8.5,7
"613",22.1688116019657,8.6,7
"614",22.3421882107748,8.7,7
"615",22.7488929064368,8.8,7
"616",23.0583037573178,8.9,7
"617",0.036929895860673,0.2,8
"618",0.0668048126804801,0.3,8
"619",0.0818067325836393,0.4,8
"620",0.111169140931534,0.5,8
"621",0.140915704526349,0.6,8
"622",0.15595904589518,0.7,8
"623",0.185738130696065,0.8,8
"624",0.200338251390309,0.9,8
"625",0.23033189166808,1,8
"626",0.260386239111551,1.1,8
"627",0.275538939621986,1.2,8
"628",0.305279275496913,1.3,8
"629",0.320050542329799,1.4,8
"630",0.35002983888028,1.5,8
"631",0.379934430462625,1.6,8
"632",0.39478020851043,1.7,8
"633",0.424720855098299,1.8,8
"634",0.439780944322046,1.9,8
"635",0.479433152072572,2,8
"636",0.509015617608238,2.1,8
"637",0.574415718228488,2.2,8
"638",0.635872378663488,2.3,8
"639",0.650763422288197,2.4,8
"640",0.740498568104139,2.5,8
"641",0.819127756126558,2.6,8
"642",0.893285723457708,2.7,8
"643",0.982781907735471,2.8,8
"644",1.04992631068885,2.9,8
"645",1.14015843992667,3,8
"646",1.23005356034321,3.1,8
"647",1.36933964283753,3.2,8
"648",1.49948859343814,3.3,8
"649",1.56964807640544,3.4,8
"650",1.7098379778208,3.5,8
"651",1.80296463719847,3.6,8
"652",1.90562853627653,3.7,8
"653",2.02401639432114,3.8,8
"654",2.19150530986609,3.9,8
"655",2.3137109414816,4,8
"656",2.44398618510047,4.1,8
"657",2.60946061812956,4.2,8
"658",2.67933923641211,4.3,8
"659",2.8172137036801,4.4,8
"660",2.95782418110423,4.5,8
"661",3.09010843887431,4.6,8
"662",3.25592829779286,4.7,8
"663",3.41245345536995,4.8,8
"664",3.49166273830449,4.9,8
"665",3.63425844259657,5,8
"666",3.75751782236733,5.1,8
"667",3.91817533686282,5.2,8
"668",4.01814211210023,5.3,8
"669",4.15485640898502,5.4,8
"670",4.21423996258208,5.5,8
"671",4.3746560696616,5.6,8
"672",4.4955309847041,5.7,8
"673",4.76070003234666,5.8,8
"674",4.93203677630097,5.9,8
"675",5.05115297974353,6,8
"676",5.18645793380975,6.1,8
"677",5.2900912494003,6.2,8
"678",5.46884634937997,6.3,8
"679",5.75759182858651,6.4,8
"680",5.83143335890069,6.5,8
"681",5.99522530637106,6.6,8
"682",6.08057295648561,6.7,8
"683",6.27591192731661,6.8,8
"684",6.46689928191488,6.9,8
"685",6.60431097281845,7,8
"686",6.78787475724209,7.1,8
"687",6.88462234929219,7.2,8
"688",7.085280653433,7.3,8
"689",7.21909432596432,7.4,8
"690",7.41018678142058,7.5,8
"691",7.60652664973325,7.6,8
"692",7.87294342966647,7.7,8
"693",8.04496201788557,7.8,8
"694",8.12983163020503,7.9,8
"695",8.3109715674552,8,8
"696",8.49647327596321,8.1,8
"697",8.69666368338214,8.2,8
"698",8.9251068025268,8.3,8
"699",9.0524210128088,8.4,8
"700",9.27660479730414,8.5,8
"701",9.38776843048516,8.6,8
"702",9.54961947811432,8.7,8
"703",9.85715039767131,8.8,8
"704",10.1438621374701,8.9,8
"705",0.080192105207354,0.2,9
"706",0.105563966668678,0.3,9
"707",0.164885409264709,0.4,9
"708",0.201933247506282,0.5,9
"709",0.243422706645663,0.6,9
"710",0.294113073720007,0.7,9
"711",0.354580062198925,0.8,9
"712",0.377550284613655,0.9,9
"713",0.40855739193857,1,9
"714",0.479192024195988,1.1,9
"715",0.531713802948389,1.2,9
"716",0.560698026955289,1.3,9
"717",0.587432790543131,1.4,9
"718",0.638596875394678,1.5,9
"719",0.704890541480176,1.6,9
"720",0.750502698649436,1.7,9
"721",0.791148972698583,1.8,9
"722",0.824966442895085,1.9,9
"723",0.868303552733807,2,9
"724",0.913548518755443,2.1,9
"725",0.963173939371607,2.2,9
"726",0.963173939371607,2.3,9
"727",1.06816554307626,2.4,9
"728",1.0965113250578,2.5,9
"729",1.12913893712699,2.6,9
"730",1.16821455394466,2.7,9
"731",1.21769208427446,2.8,9
"732",1.26676249537485,2.9,9
"733",1.29270910613292,3,9
"734",1.34787391969395,3.1,9
"735",1.40790376150482,3.2,9
"736",1.45230539227516,3.3,9
"737",1.49751480434524,3.4,9
"738",1.53078840169452,3.5,9
"739",1.57424209464397,3.6,9
"740",1.61952556869144,3.7,9
"741",1.6717082671074,3.8,9
"742",1.73144804525806,3.9,9
"743",1.75613406806505,4,9
"744",1.82237301956888,4.1,9
"745",1.85233874706181,4.2,9
"746",1.88118211241187,4.3,9
"747",1.92190996062733,4.4,9
"748",1.97667660067618,4.5,9
"749",2.03815134760715,4.6,9
"750",2.07815866025365,4.7,9
"751",2.12081444914815,4.8,9
"752",2.15195061385257,4.9,9
"753",2.19513727554375,5,9
"754",2.26615559982451,5.1,9
"755",2.29738698050107,5.2,9
"756",2.33498806331942,5.3,9
"757",2.37681406351101,5.4,9
"758",2.44794729605703,5.5,9
"759",2.47191085494658,5.6,9
"760",2.51920238866011,5.7,9
"761",2.54933968675181,5.8,9
"762",2.61510956838705,5.9,9
"763",2.66331530833684,6,9
"764",2.7106213136492,6.1,9
"765",2.77648696126182,6.2,9
"766",2.92766817415748,6.3,9
"767",3.02277344710567,6.4,9
"768",3.1220134798107,6.5,9
"769",3.26013206481987,6.6,9
"770",3.57870369497057,6.7,9
"771",3.76742838742736,6.8,9
"772",3.88566929297883,6.9,9
"773",4.04403973426245,7,9
"774",4.22520350551167,7.1,9
"775",4.49943602790295,7.2,9
"776",4.76639162256366,7.3,9
"777",4.88874520613428,7.4,9
"778",5.07500360402213,7.5,9
"779",5.24610772338762,7.6,9
"780",5.54924702155358,7.7,9
"781",5.8112030855342,7.8,9
"782",6.01656306355248,7.9,9
"783",6.40810701674662,8,9
"784",6.70567106957828,8.1,9
"785",6.91956456020629,8.2,9
"786",7.35908372754969,8.3,9
"787",7.90776605755506,8.4,9
"788",8.42892401069485,8.5,9
"789",8.87514797323155,8.6,9
"790",9.60098445684903,8.7,9
"791",10.070795266609,8.8,9
"792",10.6386854212608,8.9,9
"793",0.0276793312009006,0.2,10
"794",0.0531160668393648,0.3,10
"795",0.0887381307972099,0.4,10
"796",0.0887381307972099,0.5,10
"797",0.138300069215631,0.6,10
"798",0.151368139633309,0.7,10
"799",0.172117628015925,0.8,10
"800",0.187314476524151,0.9,10
"801",0.214180982363663,1,10
"802",0.235493866085685,1.1,10
"803",0.268050798665202,1.2,10
"804",0.298494129826665,1.3,10
"805",0.298494129826665,1.4,10
"806",0.32747939744614,1.5,10
"807",0.363236193660509,1.6,10
"808",0.395524222497736,1.7,10
"809",0.407284382697036,1.8,10
"810",0.43161021137079,1.9,10
"811",0.445873259245426,2,10
"812",0.469619254314246,2.1,10
"813",0.547096004440365,2.2,10
"814",0.579331054638396,2.3,10
"815",0.653125064760372,2.4,10
"816",0.738023055302798,2.5,10
"817",0.761693720348124,2.6,10
"818",0.867938347198583,2.7,10
"819",0.954830179040706,2.8,10
"820",1.03520578389249,2.9,10
"821",1.17301142033571,3,10
"822",1.25747176555577,3.1,10
"823",1.33692180922336,3.2,10
"824",1.51379268193927,3.3,10
"825",1.63395195571871,3.4,10
"826",1.70459689810592,3.5,10
"827",1.83451696568386,3.6,10
"828",1.90989364297893,3.7,10
"829",2.02577469134063,3.8,10
"830",2.18791238556641,3.9,10
