"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,0.0183,-0.0036,-2.0983,0.0054,0.0294,12,1,2,0.100053685589288,1
"2",1,2,1,0.0183,-0.0036,-2.0983,0.0566,-0.0137,-2.3315,0.0054,0.0991,12,1,2,0.236539933203677,1
"3",2,3,1,0.0566,-0.0137,-2.3315,0.0867,-0.0177,-2.5125,0.0054,0.1532,12,1,2,0.183529316459251,1
"4",3,4,1,0.0867,-0.0177,-2.5125,0.1274,-0.0199,-2.7281,0.0054,0.2178,12,1,2,0.219418982770406,1
"5",4,5,1,0.1274,-0.0199,-2.7281,0.1583,-0.0105,-2.8956,0.0054,0.268,12,1,2,0.170585521073742,1
"6",5,6,1,0.1583,-0.0105,-2.8956,0.1721,-0.0026,-3.135,0.0054,0.3387,12,1,2,0.239927509885798,1
"7",6,7,1,0.1721,-0.0026,-3.135,0.1894,-0.0088,-3.3254,0.0054,0.395,12,1,2,0.191284839963862,1
"8",7,8,1,0.1894,-0.0088,-3.3254,0.2108,-0.0207,-3.5689,0.0054,0.4671,12,1,2,0.244728053152882,1
"9",8,9,1,0.2108,-0.0207,-3.5689,0.2261,-0.0301,-3.7473,0.0054,0.5199,12,1,2,0.179301450077795,1
"10",9,10,1,0.2261,-0.0301,-3.7473,0.2594,-0.0348,-4.0143,0.0054,0.5991,12,1,2,0.26910960592294,1
"11",10,11,1,0.2594,-0.0348,-4.0143,0.2804,-0.0438,-4.1981,0.0054,0.6537,12,1,2,0.18521457825992,1
"12",11,12,1,0.2804,-0.0438,-4.1981,0.3026,-0.0531,-4.3937,0.0054,0.7117,12,1,2,0.197075340923211,1
"13",12,13,1,0.3026,-0.0531,-4.3937,0.3319,-0.0739,-4.5901,0.0054,0.7705,12,1,2,0.199659935891004,1
"14",13,14,1,0.3319,-0.0739,-4.5901,0.3714,-0.0875,-4.7736,0.0054,0.826,12,1,2,0.188195270928895,1
"15",14,15,1,0.3714,-0.0875,-4.7736,0.4317,-0.1075,-5.0507,0.0054,0.9097,12,1,2,0.284289465158313,1
"16",15,16,1,0.4317,-0.1075,-5.0507,0.4656,-0.1233,-5.2365,0.0054,0.9655,12,1,2,0.189527016543817,1
"17",16,17,1,0.4656,-0.1233,-5.2365,0.5409,-0.1289,-5.5428,0.0054,1.0584,12,1,2,0.315469713284809,1
"18",17,18,1,0.5409,-0.1289,-5.5428,0.6106,-0.1286,-5.8375,0.0054,1.1476,12,1,2,0.302830431099651,1
"19",18,19,1,0.6106,-0.1286,-5.8375,0.6709,-0.1221,-6.0495,0.0054,1.2125,12,1,2,0.220504739178095,1
"20",19,20,1,0.6709,-0.1221,-6.0495,0.7255,-0.117,-6.2071,0.0054,1.2617,12,1,2,0.166868001725915,1
"21",20,21,1,0.7255,-0.117,-6.2071,0.7707,-0.1091,-6.34,0.0054,1.3031,12,1,2,0.140598221894873,1
"22",21,22,1,0.7707,-0.1091,-6.34,0.8079,-0.1051,-6.4586,0.0054,1.3397,12,1,2,0.124361569626633,1
"23",22,23,1,0.8079,-0.1051,-6.4586,0.873,-0.1009,-6.6566,0.0054,1.4011,12,1,2,0.208469781982906,1
"24",23,24,1,0.873,-0.1009,-6.6566,0.9384,-0.0887,-6.9169,0.0054,1.4802,12,1,2,0.268667247724765,1
"25",24,25,1,0.9384,-0.0887,-6.9169,0.9814,-0.0791,-7.0834,0.0054,1.5309,12,1,2,0.172230688322378,1
"26",25,26,1,0.9814,-0.0791,-7.0834,1.0513,-0.0573,-7.3389,0.0054,1.6092,12,1,2,0.265784687294057,1
"27",26,27,1,1.0513,-0.0573,-7.3389,1.1062,-0.0356,-7.5413,0.0054,1.6713,12,1,2,0.210833251646888,1
"28",27,28,1,1.1062,-0.0356,-7.5413,1.1308,-0.0317,-7.6766,0.0054,1.7118,12,1,2,0.137573471279895,1
"29",28,29,1,1.1308,-0.0317,-7.6766,1.1683,-0.0212,-7.8654,0.0054,1.7686,12,1,2,0.192774324016452,1
"30",29,30,1,1.1683,-0.0212,-7.8654,1.1891,-0.0156,-7.9713,0.0054,1.8004,12,1,2,0.108068543064113,1
"31",30,31,1,1.1891,-0.0156,-7.9713,1.228,-0.0052,-8.1877,0.0054,1.8652,12,1,2,0.220114356642177,1
"32",31,32,1,1.228,-0.0052,-8.1877,1.27,0.0053,-8.4661,0.0054,1.9482,12,1,2,0.281746002633579,1
"33",32,33,1,1.27,0.0053,-8.4661,1.2867,0.0082,-8.7192,0.0054,2.0229,12,1,2,0.253666927288521,1
"34",33,34,1,1.2867,0.0082,-8.7192,1.3015,0.0084,-8.9277,0.0054,2.0845,12,1,2,0.209024711457759,1
"35",34,35,1,1.3015,0.0084,-8.9277,1.3071,0.0108,-9.0164,0.0054,2.1106,12,1,2,0.0889089984197336,1
"36",35,36,1,1.3071,0.0108,-9.0164,1.3121,0.0138,-9.1692,0.0054,2.1557,12,1,2,0.152911216069979,1
"37",36,37,1,1.3121,0.0138,-9.1692,1.3239,0.0121,-9.3771,0.0054,2.217,12,1,2,0.208241542445306,1
"38",37,38,1,1.3239,0.0121,-9.3771,1.3346,0.0103,-9.5675,0.0054,2.2732,12,1,2,0.190708914317082,1
"39",38,39,1,1.3346,0.0103,-9.5675,1.3302,0.008,-9.7194,0.0054,2.3179,12,1,2,0.151981117248163,1
"40",39,40,1,1.3302,0.008,-9.7194,1.3199,0.0113,-9.8592,0.0054,2.3592,12,1,2,0.140217759217582,1
"41",40,41,1,1.3199,0.0113,-9.8592,1.309,0.0136,-10.0018,0.0054,2.4013,12,1,2,0.143034471369667,1
"42",41,42,1,1.309,0.0136,-10.0018,1.2975,0.0216,-10.1516,0.0054,2.4456,12,1,2,0.150453614114119,1
"43",42,43,1,1.2975,0.0216,-10.1516,1.2989,0.0227,-10.3747,0.0054,2.5114,12,1,2,0.223107104324359,1
"44",43,44,1,1.2989,0.0227,-10.3747,1.3036,0.0076,-10.6986,0.0054,2.6068,12,1,2,0.324285846129615,1
"45",44,45,1,1.3036,0.0076,-10.6986,1.3066,-0.002,-10.9055,0.0054,2.6679,12,1,2,0.207144321669699,1
"46",45,46,1,1.3066,-0.002,-10.9055,1.3103,-0.0141,-11.1587,0.0054,2.7425,12,1,2,0.25351595610533,1
"47",46,47,1,1.3103,-0.0141,-11.1587,1.3215,-0.0324,-11.3282,0.0054,2.7928,12,1,2,0.170852509492838,1
"48",47,48,1,1.3215,-0.0324,-11.3282,1.3308,-0.0471,-11.4673,0.0054,2.8341,12,1,2,0.140183415566891,1
"49",48,49,1,1.3308,-0.0471,-11.4673,1.3436,-0.0661,-11.6574,0.0054,2.8905,12,1,2,0.191475455346111,1
"50",49,50,1,1.3436,-0.0661,-11.6574,1.3719,-0.0864,-11.9031,0.0054,2.9636,12,1,2,0.24815614036328,1
"51",50,51,1,1.3719,-0.0864,-11.9031,1.4008,-0.1078,-12.1208,0.0054,3.0286,12,1,2,0.220650084976189,1
"52",51,52,1,1.4008,-0.1078,-12.1208,1.4121,-0.1176,-12.2208,0.0054,3.0583,12,1,2,0.101112462139937,1
"53",52,53,1,1.4121,-0.1176,-12.2208,1.4186,-0.139,-12.4942,0.0054,3.1391,12,1,2,0.274313269821202,1
"54",53,54,1,1.4186,-0.139,-12.4942,1.4239,-0.1483,-12.7141,0.0054,3.204,12,1,2,0.22016037336451,1
"55",54,55,1,1.4239,-0.1483,-12.7141,1.4248,-0.1519,-12.8815,0.0054,3.2533,12,1,2,0.167441123980939,1
"56",55,56,1,1.4248,-0.1519,-12.8815,1.4254,-0.1563,-13.051,0.0054,3.3032,12,1,2,0.169558161112934,1
"57",56,57,1,1.4254,-0.1563,-13.051,1.4223,-0.1624,-13.2501,0.0054,3.3619,12,1,2,0.199217544408116,1
"58",57,58,1,1.4223,-0.1624,-13.2501,1.4277,-0.1822,-13.4769,0.0054,3.4289,12,1,2,0.227726678279029,1
"59",58,59,1,1.4277,-0.1822,-13.4769,1.4403,-0.2012,-13.6699,0.0054,3.4862,12,1,2,0.194341863735017,1
"60",59,60,1,1.4403,-0.2012,-13.6699,1.4603,-0.2174,-13.9318,0.0054,3.5637,12,1,2,0.263161642341737,1
"61",60,61,1,1.4603,-0.2174,-13.9318,1.4832,-0.2347,-14.1736,0.0054,3.6354,12,1,2,0.243497310046743,1
