"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,0.0216,-0.0013,-2.0976,0.0049,0.0257,12,1,2,0.0999700455136436,1
"2",1,2,1,0.0216,-0.0013,-2.0976,0.053,-0.0017,-2.247,0.0049,0.065,12,1,2,0.152664599694887,1
"3",2,3,1,0.053,-0.0017,-2.247,0.0904,-0.0028,-2.4249,0.0049,0.1117,12,1,2,0.181792134043253,1
"4",3,4,1,0.0904,-0.0028,-2.4249,0.12,-0.0029,-2.5675,0.0049,0.1492,12,1,2,0.145639726723171,1
"5",4,5,1,0.12,-0.0029,-2.5675,0.1603,-0.0019,-2.8037,0.0049,0.2108,12,1,2,0.239615379306087,1
"6",5,6,1,0.1603,-0.0019,-2.8037,0.1894,-0.004,-2.9494,0.0049,0.249,12,1,2,0.148592429147652,1
"7",6,7,1,0.1894,-0.004,-2.9494,0.2428,-0.0069,-3.1789,0.0049,0.3096,12,1,2,0.235648509437255,1
"8",7,8,1,0.2428,-0.0069,-3.1789,0.2863,-0.006,-3.3698,0.0049,0.36,12,1,2,0.195795480029545,1
"9",8,9,1,0.2863,-0.006,-3.3698,0.3348,4e-04,-3.5837,0.0049,0.4164,12,1,2,0.219422924964553,1
"10",9,10,1,0.3348,4e-04,-3.5837,0.3715,0.0032,-3.7305,0.0049,0.4553,12,1,2,0.15134387995555,1
"11",10,11,1,0.3715,0.0032,-3.7305,0.4238,0.0076,-3.9853,0.0049,0.5222,12,1,2,0.260149360944823,1
"12",11,12,1,0.4238,0.0076,-3.9853,0.4802,0.0133,-4.2774,0.0049,0.5988,12,1,2,0.29754976054435,1
"13",12,13,1,0.4802,0.0133,-4.2774,0.5316,0.0285,-4.486,0.0049,0.6541,12,1,2,0.215376321818346,1
"14",13,14,1,0.5316,0.0285,-4.486,0.5668,0.0512,-4.7234,0.0049,0.7161,12,1,2,0.241066567570039,1
"15",14,15,1,0.5668,0.0512,-4.7234,0.5913,0.0674,-4.8906,0.0049,0.7598,12,1,2,0.169760213242091,1
"16",15,16,1,0.5913,0.0674,-4.8906,0.6182,0.0845,-5.0843,0.0049,0.8103,12,1,2,0.196305145118512,1
"17",16,17,1,0.6182,0.0845,-5.0843,0.6472,0.1017,-5.3079,0.0049,0.8685,12,1,2,0.226127839948999,1
"18",17,18,1,0.6472,0.1017,-5.3079,0.7145,0.1167,-5.6027,0.0049,0.9463,12,1,2,0.302756222066533,1
"19",18,19,1,0.7145,0.1167,-5.6027,0.7471,0.1384,-5.7924,0.0049,0.9961,12,1,2,0.193700129065523,1
"20",19,20,1,0.7471,0.1384,-5.7924,0.7713,0.1641,-5.9684,0.0049,1.0423,12,1,2,0.179505236692415,1
"21",20,21,1,0.7713,0.1641,-5.9684,0.7925,0.1994,-6.191,0.0049,1.1005,12,1,2,0.226376434285903,1
"22",21,22,1,0.7925,0.1994,-6.191,0.8245,0.253,-6.4892,0.0049,1.1789,12,1,2,0.304664077304825,1
"23",22,23,1,0.8245,0.253,-6.4892,0.8535,0.2956,-6.7251,0.0049,1.2409,12,1,2,0.241463392670608,1
"24",23,24,1,0.8535,0.2956,-6.7251,0.877,0.332,-6.9304,0.0049,1.2949,12,1,2,0.20982206747623,1
"25",24,25,1,0.877,0.332,-6.9304,0.8947,0.3715,-7.1714,0.0049,1.3579,12,1,2,0.244856161858345,1
"26",25,26,1,0.8947,0.3715,-7.1714,0.8997,0.388,-7.2763,0.0049,1.3852,12,1,2,0.106307384503617,1
"27",26,27,1,0.8997,0.388,-7.2763,0.899,0.4177,-7.4907,0.0049,1.4409,12,1,2,0.21644846961806,1
"28",27,28,1,0.899,0.4177,-7.4907,0.9031,0.447,-7.7214,0.0049,1.5007,12,1,2,0.232589316177678,1
"29",28,29,1,0.9031,0.447,-7.7214,0.8985,0.462,-7.8528,0.0049,1.5348,12,1,2,0.132333366918552,1
"30",29,30,1,0.8985,0.462,-7.8528,0.8977,0.4761,-8.0726,0.0049,1.5914,12,1,2,0.220253240611801,1
"31",30,31,1,0.8977,0.4761,-8.0726,0.8935,0.4875,-8.2507,0.0049,1.6373,12,1,2,0.178513893016763,1
"32",31,32,1,0.8935,0.4875,-8.2507,0.8928,0.493,-8.397,0.0049,1.675,12,1,2,0.146405020405723,1
"33",32,33,1,0.8928,0.493,-8.397,0.8889,0.5064,-8.6035,0.0049,1.7282,12,1,2,0.206971060779038,1
"34",33,34,1,0.8889,0.5064,-8.6035,0.887,0.5233,-8.8808,0.0049,1.7996,12,1,2,0.277821003525652,1
"35",34,35,1,0.887,0.5233,-8.8808,0.8768,0.5221,-9.1362,0.0049,1.8654,12,1,2,0.255606416194899,1
"36",35,36,1,0.8768,0.5221,-9.1362,0.8848,0.5308,-9.3389,0.0049,1.9176,12,1,2,0.203044280884737,1
"37",36,37,1,0.8848,0.5308,-9.3389,0.8908,0.5365,-9.5848,0.0049,1.9809,12,1,2,0.246039224515116,1
"38",37,38,1,0.8908,0.5365,-9.5848,0.8959,0.5377,-9.8368,0.0049,2.0457,12,1,2,0.252054458401355,1
"39",38,39,1,0.8959,0.5377,-9.8368,0.9009,0.536,-10.0621,0.0049,2.1037,12,1,2,0.225361886751064,1
"40",39,40,1,0.9009,0.536,-10.0621,0.923,0.5429,-10.2885,0.0049,2.1622,12,1,2,0.227580710957675,1
"41",40,41,1,0.923,0.5429,-10.2885,0.9283,0.5455,-10.4927,0.0049,2.2147,12,1,2,0.204285315184424,1
"42",41,42,1,0.9283,0.5455,-10.4927,0.9301,0.5567,-10.7279,0.0049,2.2753,12,1,2,0.235473395524846,1
"43",42,43,1,0.9301,0.5567,-10.7279,0.9245,0.5646,-10.9539,0.0049,2.3334,12,1,2,0.226207360622948,1
"44",43,44,1,0.9245,0.5646,-10.9539,0.9195,0.5734,-11.1947,0.0049,2.3954,12,1,2,0.241012613777784,1
"45",44,45,1,0.9195,0.5734,-11.1947,0.9145,0.5759,-11.3968,0.0049,2.4474,12,1,2,0.20217729842888,1
"46",45,46,1,0.9145,0.5759,-11.3968,0.9089,0.5812,-11.6188,0.0049,2.5046,12,1,2,0.222133856041801,1
"47",46,47,1,0.9089,0.5812,-11.6188,0.9113,0.5875,-11.7822,0.0049,2.5466,12,1,2,0.163539016751354,1
"48",47,48,1,0.9113,0.5875,-11.7822,0.9139,0.5946,-11.9544,0.0049,2.591,12,1,2,0.172365918905102,1
"49",48,49,1,0.9139,0.5946,-11.9544,0.9162,0.5965,-12.158,0.0049,2.6433,12,1,2,0.2036218554085,1
"50",49,50,1,0.9162,0.5965,-12.158,0.925,0.5954,-12.3615,0.0049,2.6957,12,1,2,0.203693151578545,1
"51",50,51,1,0.925,0.5954,-12.3615,0.9354,0.595,-12.5285,0.0049,2.7387,12,1,2,0.167323997083502,1
"52",51,52,1,0.9354,0.595,-12.5285,0.9423,0.5923,-12.8002,0.0049,2.8086,12,1,2,0.271801011771481,1
"53",52,53,1,0.9423,0.5923,-12.8002,0.9448,0.5856,-12.9808,0.0049,2.8551,12,1,2,0.18074152815554,1
"54",53,54,1,0.9448,0.5856,-12.9808,0.9628,0.5725,-13.1547,0.0049,2.9002,12,1,2,0.17531919461371,1
"55",0,55,2,0,0,-2,5e-04,0.0727,-2.0686,0.0041,2.9104,9.1153,4,2,0.0999574909649097,10
"56",54,56,1,0.9628,0.5725,-13.1547,0.9902,0.5685,-13.4359,0.0049,2.9729,12,1,2,0.282560082106443,1
"57",55,57,2,5e-04,0.0727,-2.0686,0.0096,0.2554,-2.2541,0.0041,2.9775,9.1153,4,2,0.260523223532951,10
"58",56,58,1,0.9902,0.5685,-13.4359,1.008,0.5657,-13.6183,0.0049,3.02,12,1,2,0.183287861027401,1
"59",57,59,2,0.0096,0.2554,-2.2541,0.014,0.4124,-2.4174,0.0041,3.0358,9.1153,4,2,0.226572835971129,10
"60",59,60,2,0.014,0.4124,-2.4174,0.0127,0.5438,-2.5502,0.0041,3.0839,9.1153,4,2,0.186824757460032,10
"61",58,61,1,1.008,0.5657,-13.6183,1.0371,0.5657,-13.8832,0.0049,3.0885,12,1,2,0.266493564650256,1
"62",61,62,1,1.0371,0.5657,-13.8832,1.0497,0.5659,-14.0391,0.0049,3.1288,12,1,2,0.156408471637567,1
"63",60,63,2,0.0127,0.5438,-2.5502,0.0112,0.6958,-2.7047,0.0041,3.1396,9.1153,4,2,0.216740628401784,10
"64",62,64,1,1.0497,0.5659,-14.0391,1.078,0.5702,-14.2569,0.0049,3.1853,12,1,2,0.219672984228831,1
"65",64,65,1,1.078,0.5702,-14.2569,1.0893,0.579,-14.3818,0.0049,3.2176,12,1,2,0.125718495059399,1
"66",63,66,2,0.0112,0.6958,-2.7047,-0.0036,0.9025,-2.9256,0.0041,3.2176,9.1153,4,2,0.302887338791175,10
"67",66,67,2,-0.0036,0.9025,-2.9256,-0.0113,1.0171,-3.0499,0.0041,3.2611,9.1153,4,2,0.169242252407606,10
