"","Cc","age","sam"
"223",7.10051871104383,4.8,3
"224",7.44039962726853,4.9,3
"225",7.69462161117237,5,3
"226",8.13550842375111,5.1,3
"227",8.45480994542609,5.2,3
"228",8.8345829472875,5.3,3
"229",9.30771218975467,5.4,3
"230",9.61141562179267,5.5,3
"231",9.97144982685757,5.6,3
"232",10.3458886979856,5.7,3
"233",10.7277613368867,5.8,3
"234",11.0480271144854,5.9,3
"235",11.4956813274238,6,3
"236",11.9147944169988,6.1,3
"237",12.2932628370436,6.2,3
"238",12.7076772916492,6.3,3
"239",13.0651293729445,6.4,3
"240",13.4191167385012,6.5,3
"241",13.9350071147427,6.6,3
"242",14.3056214560433,6.7,3
"243",14.8453513795481,6.8,3
"244",15.1532212543292,6.9,3
"245",15.5043660541902,7,3
"246",15.8315269440421,7.1,3
"247",16.3115292279518,7.2,3
"248",16.7628044773618,7.3,3
"249",17.1880059511535,7.4,3
"250",17.4960814580332,7.5,3
"251",18.1161448146394,7.6,3
"252",18.390517266373,7.7,3
"253",18.6922386837501,7.8,3
"254",19.1101684896937,7.9,3
"255",19.556453356341,8,3
"256",20.0536250423441,8.1,3
"257",20.5257417164907,8.2,3
"258",20.89203756855,8.3,3
