"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,0.011,0.0228,-2.0967,0.0055,0.0325,12,1,2,0.0999586414473504,1
"2",1,2,1,0.011,0.0228,-2.0967,0.0338,0.0817,-2.4066,0.0055,0.1354,12,1,2,0.316270548739525,1
"3",2,3,1,0.0338,0.0817,-2.4066,0.0562,0.1412,-2.7118,0.0055,0.2369,12,1,2,0.3117515837971,1
"4",3,4,1,0.0562,0.1412,-2.7118,0.1113,0.1676,-3.0153,0.0055,0.3376,12,1,2,0.309588791786783,1
"5",4,5,1,0.1113,0.1676,-3.0153,0.1643,0.1956,-3.3154,0.0055,0.4372,12,1,2,0.306027792855486,1
"6",5,6,1,0.1643,0.1956,-3.3154,0.217,0.2236,-3.6139,0.0055,0.5362,12,1,2,0.304406865888403,1
"7",6,7,1,0.217,0.2236,-3.6139,0.2692,0.2464,-3.9168,0.0055,0.6365,12,1,2,0.308209490444405,1
"8",7,8,1,0.2692,0.2464,-3.9168,0.3025,0.2816,-4.2242,0.0055,0.7377,12,1,2,0.311195581588171,1
"9",8,9,1,0.3025,0.2816,-4.2242,0.3188,0.31,-4.542,0.0055,0.8417,12,1,2,0.319482534733904,1
"10",9,10,1,0.3188,0.31,-4.542,0.3338,0.3325,-4.8515,0.0055,0.9428,12,1,2,0.310679094887313,1
"11",10,11,1,0.3338,0.3325,-4.8515,0.3833,0.3599,-5.1626,0.0055,1.0456,12,1,2,0.31620281466173,1
"12",11,12,1,0.3833,0.3599,-5.1626,0.4331,0.3874,-5.4685,0.0055,1.1469,12,1,2,0.311144821586347,1
"13",12,13,1,0.4331,0.3874,-5.4685,0.4799,0.4091,-5.7685,0.0055,1.2459,12,1,2,0.304402907344855,1
"14",13,14,1,0.4799,0.4091,-5.7685,0.52,0.4288,-6.0751,0.0055,1.3467,12,1,2,0.309838119023466,1
"15",14,15,1,0.52,0.4288,-6.0751,0.5508,0.4557,-6.3866,0.0055,1.449,12,1,2,0.314172723195378,1
"16",15,16,1,0.5508,0.4557,-6.3866,0.5759,0.4738,-6.6902,0.0055,1.5482,12,1,2,0.305173032884625,1
"17",16,17,1,0.5759,0.4738,-6.6902,0.584,0.4727,-6.9973,0.0055,1.6482,12,1,2,0.307208772661199,1
"18",17,18,1,0.584,0.4727,-6.9973,0.5929,0.4706,-7.3131,0.0055,1.751,12,1,2,0.315932366179852,1
"19",18,19,1,0.5929,0.4706,-7.3131,0.6044,0.463,-7.6156,0.0055,1.8495,12,1,2,0.302813903247522,1
"20",19,20,1,0.6044,0.463,-7.6156,0.6106,0.4456,-7.9319,0.0055,1.9526,12,1,2,0.316838902283163,1
"21",20,21,1,0.6106,0.4456,-7.9319,0.6158,0.4292,-8.2447,0.0055,2.0545,12,1,2,0.313272788476752,1
"22",21,22,1,0.6158,0.4292,-8.2447,0.6269,0.4202,-8.5456,0.0055,2.1525,12,1,2,0.30123914088312,1
"23",0,23,2,0,0,-2,0.0476,0.0471,-2.0743,0.0046,2.1854,9.8549,4,2,0.100023297286182,10
"24",22,24,1,0.6269,0.4202,-8.5456,0.6642,0.4229,-8.8514,0.0055,2.2528,12,1,2,0.308078269275845,1
"25",24,25,1,0.6642,0.4229,-8.8514,0.6998,0.4255,-9.1439,0.0055,2.3486,12,1,2,0.294669933993952,1
"26",23,26,2,0.0476,0.0471,-2.0743,0.2966,0.2528,-2.456,0.0046,2.387,9.8549,4,2,0.500008379929777,10
"27",25,27,1,0.6998,0.4255,-9.1439,0.7464,0.4302,-9.4577,0.0055,2.4519,12,1,2,0.317276047000085,1
"28",26,28,2,0.2966,0.2528,-2.456,0.3773,0.3213,-2.5836,0.0046,2.4538,9.8549,4,2,0.165790530489531,10
"29",27,29,1,0.7464,0.4302,-9.4577,0.789,0.4352,-9.7602,0.0055,2.5513,12,1,2,0.305525792691876,1
"30",29,30,1,0.789,0.4352,-9.7602,0.8244,0.4326,-10.0737,0.0055,2.6539,12,1,2,0.315503042774552,1
"31",28,31,2,0.3773,0.3213,-2.5836,0.6195,0.5236,-2.9714,0.0046,2.6554,9.8549,4,2,0.499974969373468,10
"32",0,32,3,0,0,-2,-0.0581,0.0057,-2.0812,0.0057,2.6798,9.3549,4,2,0.100007699703573,12
"33",30,33,1,0.8244,0.4326,-10.0737,0.8529,0.4382,-10.3709,0.0055,2.7511,12,1,2,0.29861589040103,1
"34",33,34,1,0.8529,0.4382,-10.3709,0.8901,0.4553,-10.6803,0.0055,2.8526,12,1,2,0.312097116295553,1
"35",32,35,3,-0.0581,0.0057,-2.0812,-0.3265,0.0534,-2.5004,0.0057,2.8529,9.3549,4,2,0.500042488194753,12
"36",31,36,2,0.6195,0.5236,-2.9714,0.8265,0.7525,-3.3648,0.0046,2.857,9.8549,4,2,0.500007769939628,10
"37",34,37,1,0.8901,0.4553,-10.6803,0.9167,0.4839,-10.988,0.0055,2.9535,12,1,2,0.310169002319702,1
"38",35,38,3,-0.3265,0.0534,-2.5004,-0.5783,0.1389,-2.9238,0.0057,3.026,9.3549,4,2,0.499981049640884,12
"39",37,39,1,0.9167,0.4839,-10.988,0.9251,0.5005,-11.299,0.0055,3.0549,12,1,2,0.311555966079932,1
"40",36,40,2,0.8265,0.7525,-3.3648,1.0143,0.943,-3.7873,0.0046,3.0585,9.8549,4,2,0.500065335731242,10
"41",38,41,3,-0.5783,0.1389,-2.9238,-0.7197,0.2151,-3.1795,0.0057,3.1306,9.3549,4,2,0.301965047646247,12
"42",39,42,1,0.9251,0.5005,-11.299,0.9165,0.5208,-11.6011,0.0055,3.1535,12,1,2,0.3029033839362,1
"43",0,43,4,0,0,-2,0.0568,0.0306,-2.0764,0.0047,3.1794,8.8549,4,2,0.0999977999757995,10
"44",43,44,4,0.0568,0.0306,-2.0764,0.0568,0.0306,-2.0764,0.0047,3.1794,8.8549,4,2,0,10
