"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,0.0143,0.0106,-2.0984,0.0073,0.0242,12,1,2,0.099997049956486,1
"2",1,2,1,0.0143,0.0106,-2.0984,0.0741,0.0416,-2.4101,0.0073,0.1014,12,1,2,0.318894857280578,1
"3",2,3,1,0.0741,0.0416,-2.4101,0.1168,0.0964,-2.7422,0.0073,0.1836,12,1,2,0.339288579236024,1
"4",3,4,1,0.1168,0.0964,-2.7422,0.152,0.1636,-3.0636,0.0073,0.2635,12,1,2,0.330231494561013,1
"5",4,5,1,0.152,0.1636,-3.0636,0.1734,0.193,-3.265,0.0073,0.3131,12,1,2,0.20465649268958,1
"6",5,6,1,0.1734,0.193,-3.265,0.208,0.2232,-3.5212,0.0073,0.3761,12,1,2,0.2602837682223,1
"7",6,7,1,0.208,0.2232,-3.5212,0.2484,0.2449,-3.8624,0.0073,0.4594,12,1,2,0.344268049635745,1
"8",7,8,1,0.2484,0.2449,-3.8624,0.2839,0.2599,-4.0857,0.0073,0.5143,12,1,2,0.226601279784559,1
"9",8,9,1,0.2839,0.2599,-4.0857,0.3241,0.2796,-4.4578,0.0073,0.605,12,1,2,0.374783324068721,1
"10",9,10,1,0.3241,0.2796,-4.4578,0.3394,0.2816,-4.6324,0.0073,0.6475,12,1,2,0.175280489501827,1
"11",10,11,1,0.3394,0.2816,-4.6324,0.3661,0.2843,-4.9362,0.0073,0.7213,12,1,2,0.304982983131847,1
"12",11,12,1,0.3661,0.2843,-4.9362,0.3862,0.2893,-5.1459,0.0073,0.7723,12,1,2,0.210720430903128,1
"13",12,13,1,0.3862,0.2893,-5.1459,0.4106,0.2895,-5.3934,0.0073,0.8325,12,1,2,0.248699919581812,1
"14",13,14,1,0.4106,0.2895,-5.3934,0.4422,0.2889,-5.7138,0.0073,0.9105,12,1,2,0.321955090035862,1
"15",14,15,1,0.4422,0.2889,-5.7138,0.4492,0.2439,-5.9898,0.0073,0.9782,12,1,2,0.279732014613987,1
"16",15,16,1,0.4492,0.2439,-5.9898,0.4557,0.2114,-6.2025,0.0073,1.0303,12,1,2,0.215266787963215,1
"17",16,17,1,0.4557,0.2114,-6.2025,0.473,0.1862,-6.5514,0.0073,1.1151,12,1,2,0.350236405874661,1
"18",17,18,1,0.473,0.1862,-6.5514,0.4812,0.1699,-6.7585,0.0073,1.1655,12,1,2,0.207902236640205,1
"19",18,19,1,0.4812,0.1699,-6.7585,0.4825,0.1498,-7.0184,0.0073,1.2286,12,1,2,0.260679324074619,1
"20",19,20,1,0.4825,0.1498,-7.0184,0.4859,0.1342,-7.2306,0.0073,1.2801,12,1,2,0.212799812029992,1
"21",20,21,1,0.4859,0.1342,-7.2306,0.5072,0.1058,-7.5877,0.0073,1.367,12,1,2,0.358860223485412,1
"22",21,22,1,0.5072,0.1058,-7.5877,0.521,0.0801,-7.8518,0.0073,1.4313,12,1,2,0.265706115849824,1
"23",22,23,1,0.521,0.0801,-7.8518,0.5365,0.0367,-8.1532,0.0073,1.5051,12,1,2,0.304902886178534,1
"24",23,24,1,0.5365,0.0367,-8.1532,0.5494,-0.0082,-8.4512,0.0073,1.5781,12,1,2,0.301639553109336,1
"25",24,25,1,0.5494,-0.0082,-8.4512,0.561,-0.071,-8.7581,0.0073,1.654,12,1,2,0.31347409781352,1
"26",25,26,1,0.561,-0.071,-8.7581,0.5807,-0.1359,-9.0227,0.0073,1.7202,12,1,2,0.273154278751038,1
"27",26,27,1,0.5807,-0.1359,-9.0227,0.6045,-0.2013,-9.2769,0.0073,1.784,12,1,2,0.263555003746845,1
"28",27,28,1,0.6045,-0.2013,-9.2769,0.6498,-0.2966,-9.5801,0.0073,1.8617,12,1,2,0.321036477678161,1
"29",28,29,1,0.6498,-0.2966,-9.5801,0.6917,-0.3894,-9.8648,0.0073,1.9349,12,1,2,0.302359951051723,1
"30",29,30,1,0.6917,-0.3894,-9.8648,0.7224,-0.4653,-10.106,0.0073,1.9966,12,1,2,0.254716980195667,1
"31",30,31,1,0.7224,-0.4653,-10.106,0.7078,-0.5459,-10.3917,0.0073,2.0685,12,1,2,0.297210380034076,1
"32",31,32,1,0.7078,-0.5459,-10.3917,0.6878,-0.6414,-10.7434,0.0073,2.1569,12,1,2,0.364983753063064,1
"33",32,33,1,0.6878,-0.6414,-10.7434,0.6538,-0.7205,-11.0677,0.0073,2.2381,12,1,2,0.335534349955412,1
"34",33,34,1,0.6538,-0.7205,-11.0677,0.6251,-0.7827,-11.3217,0.0073,2.3018,12,1,2,0.263075141356989,1
"35",34,35,1,0.6251,-0.7827,-11.3217,0.5829,-0.8555,-11.6149,0.0073,2.3757,12,1,2,0.305035932309622,1
"36",35,36,1,0.5829,-0.8555,-11.6149,0.542,-0.9236,-11.8931,0.0073,2.4457,12,1,2,0.289319304575412,1
"37",36,37,1,0.542,-0.9236,-11.8931,0.513,-0.9837,-12.193,0.0073,2.5201,12,1,2,0.30723447072228,1
"38",37,38,1,0.513,-0.9837,-12.193,0.475,-1.0397,-12.5251,0.0073,2.6021,12,1,2,0.338925375267182,1
"39",0,39,2,0,0,-2,-0.0287,0.0671,-2.0683,0.0073,2.6383,9.385,4,2,0.0999549398479133,12
"40",38,40,1,0.475,-1.0397,-12.5251,0.4408,-1.088,-12.8227,0.0073,2.6756,12,1,2,0.303427569610936,1
"41",39,41,2,-0.0287,0.0671,-2.0683,-0.197,0.3874,-2.4135,0.0073,2.7549,9.385,4,2,0.500080013597824,12
"42",40,42,1,0.4408,-1.088,-12.8227,0.413,-1.1396,-13.1814,0.0073,2.7636,12,1,2,0.363457136399879,1
"43",42,43,1,0.413,-1.1396,-13.1814,0.3874,-1.1642,-13.4478,0.0073,2.8287,12,1,2,0.268755427852165,1
"44",41,44,2,-0.197,0.3874,-2.4135,-0.3459,0.6599,-2.7057,0.0073,2.8543,9.385,4,2,0.426389845094838,12
"45",43,45,1,0.3874,-1.1642,-13.4478,0.3641,-1.1877,-13.6894,0.0073,2.8877,12,1,2,0.243855900072152,1
"46",45,46,1,0.3641,-1.1877,-13.6894,0.345,-1.2021,-13.9384,0.0073,2.9483,12,1,2,0.250146297194262,1
"47",44,47,2,-0.3459,0.6599,-2.7057,-0.46,0.9951,-3.0587,0.0073,2.9709,9.385,4,2,0.499986849827073,12
"48",46,48,1,0.345,-1.2021,-13.9384,0.3267,-1.2037,-14.1626,0.0073,3.0027,12,1,2,0.224951305841953,1
"49",47,49,2,-0.46,0.9951,-3.0587,-0.5409,1.2399,-3.3211,0.0073,3.0567,9.385,4,2,0.367866293644851,12
"50",48,50,1,0.3267,-1.2037,-14.1626,0.3016,-1.2037,-14.5562,0.0073,3.0982,12,1,2,0.394399505577784,1
"51",50,51,1,0.3016,-1.2037,-14.5562,0.2939,-1.2026,-14.6913,0.0073,3.131,12,1,2,0.135323722975685,1
"52",0,52,3,0,0,-2,-0.0681,-0.0019,-2.0732,0.0087,3.138,8.885,4,2,0.099997299963549,12
"53",49,53,2,-0.5409,1.2399,-3.3211,-0.6225,1.4857,-3.5887,0.0073,3.1435,9.385,4,2,0.37240563905505,12
"54",51,54,1,0.2939,-1.2026,-14.6913,0.2787,-1.1963,-14.9778,0.0073,3.2005,12,1,2,0.286972089235173,1
"55",52,55,3,-0.0681,-0.0019,-2.0732,-0.3968,-0.0156,-2.4498,0.0087,3.2532,8.885,4,2,0.500058936526486,12
"56",53,56,2,-0.6225,1.4857,-3.5887,-0.7633,1.7915,-3.9583,0.0073,3.2601,9.385,4,2,0.499942436686465,12
"57",55,57,3,-0.3968,-0.0156,-2.4498,-0.4416,-0.018,-2.502,0.0087,3.2691,8.885,4,2,0.0688305164879645,12
"58",54,58,1,0.2787,-1.1963,-14.9778,0.2773,-1.189,-15.3108,0.0073,3.2811,12,1,2,0.333082947627164,1
"59",58,59,1,0.2773,-1.189,-15.3108,0.295,-1.1857,-15.5373,0.0073,3.3361,12,1,2,0.227214502178008,1
"60",56,60,2,-0.7633,1.7915,-3.9583,-0.902,2.0694,-4.3501,0.0073,3.3767,9.385,4,2,0.499973339289207,12
"61",57,61,3,-0.4416,-0.018,-2.502,-0.7428,-0.0326,-2.9009,0.0087,3.3842,8.885,4,2,0.500055806885592,12
"62",59,62,1,0.295,-1.1857,-15.5373,0.3085,-1.1828,-15.8341,0.0073,3.408,12,1,2,0.297121019115107,1
"63",61,63,3,-0.7428,-0.0326,-2.9009,-0.8749,-0.0348,-3.0903,0.0087,3.4374,8.885,4,2,0.230927715963242,12
"64",60,64,2,-0.902,2.0694,-4.3501,-0.9919,2.2266,-4.5678,0.0073,3.4427,9.385,4,2,0.283173339140534,12
"65",62,65,1,0.3085,-1.1828,-15.8341,0.3193,-1.1855,-16.064,0.0073,3.4638,12,1,2,0.23016937241953,1
"66",65,66,1,0.3193,-1.1855,-16.064,0.3318,-1.194,-16.3671,0.0073,3.5372,12,1,2,0.303476704213026,1
"67",63,67,3,-0.8749,-0.0348,-3.0903,-1.1642,-0.0459,-3.498,0.0087,3.5526,8.885,4,2,0.500036988631841,12
"68",64,68,2,-0.9919,2.2266,-4.5678,-1.1514,2.4782,-4.9694,0.0073,3.5593,9.385,4,2,0.500025369356396,12
"69",66,69,1,0.3318,-1.194,-16.3671,0.3662,-1.2167,-16.6906,0.0073,3.6162,12,1,2,0.32611485706726,1
"70",0,70,4,0,0,-2,0.0147,-0.0569,-2.0809,0.0071,3.6401,8.385,4,2,0.099992549722467,10
"71",67,71,3,-1.1642,-0.0459,-3.498,-1.4223,-0.113,-3.9209,0.0087,3.6677,8.885,4,2,0.499962428588389,12
"72",68,72,2,-1.1514,2.4782,-4.9694,-1.3167,2.7097,-5.3806,0.0073,3.6759,9.385,4,2,0.500001779996832,12
"73",69,73,1,0.3662,-1.2167,-16.6906,0.3892,-1.2493,-17.0001,0.0073,3.6918,12,1,2,0.312060907516465,1
"74",70,74,4,0.0147,-0.0569,-2.0809,0.0863,-0.3331,-2.4915,0.0071,3.7655,8.385,4,2,0.50000535997127,10
"75",73,75,1,0.3892,-1.2493,-17.0001,0.4119,-1.2821,-17.3043,0.0073,3.766,12,1,2,0.306804123179596,1
"76",71,76,3,-1.4223,-0.113,-3.9209,-1.6592,-0.1756,-4.3039,0.0087,3.7725,8.885,4,2,0.454675015807994,12
"77",72,77,2,-1.3167,2.7097,-5.3806,-1.4766,2.9133,-5.8084,0.0073,3.7925,9.385,4,2,0.500033808856961,12
