"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,0.0237,-0.0045,-2.097,0.0054,0.0279,12,1,2,0.0999546897348994,1
"2",1,2,1,0.0237,-0.0045,-2.097,0.1347,-0.0275,-2.5422,0.0054,0.1562,12,1,2,0.459405093572111,1
"3",2,3,1,0.1347,-0.0275,-2.5422,0.2269,-0.0551,-3.0328,0.0054,0.2958,12,1,2,0.499950957594843,1
"4",3,4,1,0.2269,-0.0551,-3.0328,0.2338,-0.0572,-3.0695,0.0054,0.3062,12,1,2,0.0374020052938344,1
"5",4,5,1,0.2338,-0.0572,-3.0695,0.3425,-0.0653,-3.5574,0.0054,0.4458,12,1,2,0.4999277047734,1
"6",5,6,1,0.3425,-0.0653,-3.5574,0.3527,-0.0672,-3.6046,0.0054,0.4593,12,1,2,0.0483269076188412,1
"7",6,7,1,0.3527,-0.0672,-3.6046,0.4432,-0.0649,-4.0272,0.0054,0.5799,12,1,2,0.432187806399023,1
"8",7,8,1,0.4432,-0.0649,-4.0272,0.5116,-0.0794,-4.3505,0.0054,0.6722,12,1,2,0.330774394414079,1
"9",8,9,1,0.5116,-0.0794,-4.3505,0.5665,-0.0605,-4.8034,0.0054,0.7997,12,1,2,0.456606646907379,1
"10",9,10,1,0.5665,-0.0605,-4.8034,0.5962,-0.0405,-5.1078,0.0054,0.8853,12,1,2,0.306498694940126,1
"11",10,11,1,0.5962,-0.0405,-5.1078,0.6413,-0.0285,-5.4212,0.0054,0.9738,12,1,2,0.316855755825896,1
"12",11,12,1,0.6413,-0.0285,-5.4212,0.6675,-0.0202,-5.6085,0.0054,1.0266,12,1,2,0.189305625906892,1
"13",12,13,1,0.6675,-0.0202,-5.6085,0.6935,-0.0271,-5.9748,0.0054,1.1292,12,1,2,0.367286400510555,1
"14",13,14,1,0.6935,-0.0271,-5.9748,0.7261,-0.0348,-6.4737,0.0054,1.2687,12,1,2,0.500023259458998,1
"15",14,15,1,0.7261,-0.0348,-6.4737,0.7384,-0.0393,-6.6619,0.0054,1.3214,12,1,2,0.188655188107828,1
"16",15,16,1,0.7384,-0.0393,-6.6619,0.7435,-0.0394,-6.8246,0.0054,1.3668,12,1,2,0.162779943481991,1
"17",16,17,1,0.7435,-0.0394,-6.8246,0.7402,-0.0259,-7.3244,0.0054,1.5064,12,1,2,0.499993179953487,1
"18",17,18,1,0.7402,-0.0259,-7.3244,0.74,-0.0252,-7.3479,0.0054,1.513,12,1,2,0.0235112738914763,1
"19",18,19,1,0.74,-0.0252,-7.3479,0.7405,-0.0195,-7.8277,0.0054,1.647,12,1,2,0.479834117169674,1
"20",19,20,1,0.7405,-0.0195,-7.8277,0.7447,-0.0115,-8.0374,0.0054,1.7056,12,1,2,0.209894568772038,1
"21",20,21,1,0.7447,-0.0115,-8.0374,0.7289,-0.0171,-8.443,0.0054,1.8189,12,1,2,0.405946252600021,1
"22",21,22,1,0.7289,-0.0171,-8.443,0.6945,-0.0176,-8.9418,0.0054,1.9585,12,1,2,0.499985049776492,1
"23",22,23,1,0.6945,-0.0176,-8.9418,0.6912,-0.0186,-9.0174,0.0054,1.9796,12,1,2,0.0756785967100339,1
"24",23,24,1,0.6912,-0.0186,-9.0174,0.6944,-0.0203,-9.4227,0.0054,2.0928,12,1,2,0.405316197554453,1
"25",24,25,1,0.6944,-0.0203,-9.4227,0.6803,-0.015,-9.7237,0.0054,2.1769,12,1,2,0.301376674611688,1
"26",25,26,1,0.6803,-0.015,-9.7237,0.6766,-0.0355,-10.1884,0.0054,2.3068,12,1,2,0.465166669055297,1
