"","node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","time","age","type","organ","length","K_type"
"1",0,1,1,0,0,-2,-0.0062,0.0149,-2.0987,0.0065,0.0258,12,1,2,0.100010699427611,1
"2",1,2,1,-0.0062,0.0149,-2.0987,-0.016,0.047,-2.3035,0.0065,0.0792,12,1,2,0.207531901162207,1
"3",2,3,1,-0.016,0.047,-2.3035,-0.0272,0.0982,-2.5856,0.0065,0.1532,12,1,2,0.286927325293357,1
"4",3,4,1,-0.0272,0.0982,-2.5856,-0.0237,0.1394,-2.7876,0.0065,0.2063,12,1,2,0.206188481734553,1
"5",4,5,1,-0.0237,0.1394,-2.7876,-0.0177,0.1849,-3.0836,0.0065,0.2835,12,1,2,0.299536725628094,1
"6",5,6,1,-0.0177,0.1849,-3.0836,0.003,0.2132,-3.2753,0.0065,0.3337,12,1,2,0.194880142651836,1
"7",6,7,1,0.003,0.2132,-3.2753,0.0261,0.2348,-3.4922,0.0065,0.3902,12,1,2,0.219193476180291,1
"8",7,8,1,0.0261,0.2348,-3.4922,0.0415,0.2418,-3.6498,0.0065,0.431,12,1,2,0.158505268051254,1
"9",8,9,1,0.0415,0.2418,-3.6498,0.0484,0.257,-3.8491,0.0065,0.4825,12,1,2,0.199997849988444,1
"10",9,10,1,0.0484,0.257,-3.8491,0.0494,0.2785,-4.0624,0.0065,0.5377,12,1,2,0.214383161652216,1
"11",10,11,1,0.0494,0.2785,-4.0624,0.0453,0.2933,-4.3541,0.0065,0.613,12,1,2,0.292103988332922,1
"12",11,12,1,0.0453,0.2933,-4.3541,0.0447,0.312,-4.6202,0.0065,0.6818,12,1,2,0.26675693055664,1
"13",12,13,1,0.0447,0.312,-4.6202,0.0386,0.3141,-4.816,0.0065,0.7322,12,1,2,0.195906253090605,1
"14",13,14,1,0.0386,0.3141,-4.816,0.0271,0.318,-5.0725,0.0065,0.7984,12,1,2,0.25678728551079,1
"15",14,15,1,0.0271,0.318,-5.0725,0.0136,0.3246,-5.401,0.0065,0.8831,12,1,2,0.328843519017785,1
"16",15,16,1,0.0136,0.3246,-5.401,0.0112,0.3318,-5.6523,0.0065,0.9479,12,1,2,0.251414577938512,1
"17",16,17,1,0.0112,0.3318,-5.6523,0.0092,0.3316,-5.9149,0.0065,1.0156,12,1,2,0.262607692195031,1
"18",17,18,1,0.0092,0.3316,-5.9149,0.0106,0.3297,-6.2007,0.0065,1.0892,12,1,2,0.285809744410508,1
"19",18,19,1,0.0106,0.3297,-6.2007,0.0237,0.3044,-6.4571,0.0065,1.1557,12,1,2,0.257978022319731,1
"20",19,20,1,0.0237,0.3044,-6.4571,0.0302,0.2849,-6.7283,0.0065,1.2257,12,1,2,0.271977829978843,1
"21",20,21,1,0.0302,0.2849,-6.7283,0.0308,0.2708,-6.9799,0.0065,1.2906,12,1,2,0.251995495991496,1
"22",21,22,1,0.0308,0.2708,-6.9799,0.0345,0.2671,-7.3153,0.0065,1.3771,12,1,2,0.33544081445167,1
"23",22,23,1,0.0345,0.2671,-7.3153,0.0391,0.2655,-7.4164,0.0065,1.4032,12,1,2,0.101217241614263,1
"24",23,24,1,0.0391,0.2655,-7.4164,0.0491,0.2647,-7.6052,0.0065,1.4519,12,1,2,0.189066337564358,1
"25",24,25,1,0.0491,0.2647,-7.6052,0.0533,0.2557,-7.808,0.0065,1.5042,12,1,2,0.203043049622488,1
"26",25,26,1,0.0533,0.2557,-7.808,0.0581,0.2479,-8.0195,0.0065,1.5587,12,1,2,0.211698204999477,1
"27",26,27,1,0.0581,0.2479,-8.0195,0.0587,0.2458,-8.2978,0.0065,1.6304,12,1,2,0.278308569756664,1
"28",27,28,1,0.0587,0.2458,-8.2978,0.0635,0.247,-8.5189,0.0065,1.6874,12,1,2,0.221155352637009,1
"29",28,29,1,0.0635,0.247,-8.5189,0.0785,0.2351,-8.7606,0.0065,1.7499,12,1,2,0.2424572127201,1
"30",29,30,1,0.0785,0.2351,-8.7606,0.0916,0.224,-8.9583,0.0065,1.801,12,1,2,0.19844422390183,1
"31",30,31,1,0.0916,0.224,-8.9583,0.1103,0.2224,-9.1974,0.0065,1.8628,12,1,2,0.239835485281057,1
"32",31,32,1,0.1103,0.2224,-9.1974,0.138,0.2397,-9.3999,0.0065,1.9157,12,1,2,0.205116625362256,1
"33",32,33,1,0.138,0.2397,-9.3999,0.1656,0.2558,-9.6435,0.0065,1.979,12,1,2,0.245686650023967,1
"34",33,34,1,0.1656,0.2558,-9.6435,0.1978,0.2692,-9.8724,0.0065,2.0386,12,1,2,0.231541810479232,1
"35",34,35,1,0.1978,0.2692,-9.8724,0.2174,0.2829,-10.0675,0.0065,2.0893,12,1,2,0.196560067155056,1
"36",0,36,2,0,0,-2,0.0752,-9e-04,-2.0659,0.0063,2.1019,9.919,4,2,0.099993299775535,12
"37",35,37,1,0.2174,0.2829,-10.0675,0.2345,0.2959,-10.2271,0.0065,2.1308,12,1,2,0.161039032535593,1
"38",36,38,2,0.0752,-9e-04,-2.0659,0.4027,-0.0047,-2.4437,0.0063,2.2062,9.919,4,2,0.500003529987539,12
"39",37,39,1,0.2345,0.2959,-10.2271,0.2705,0.3224,-10.5646,0.0065,2.2185,12,1,2,0.340447499623657,1
"40",39,40,1,0.2705,0.3224,-10.5646,0.288,0.3281,-10.683,0.0065,2.2493,12,1,2,0.119821951244335,1
"41",40,41,1,0.288,0.3281,-10.683,0.3135,0.3406,-10.8916,0.0065,2.3036,12,1,2,0.210524250384606,1
"42",38,42,2,0.4027,-0.0047,-2.4437,0.7386,-0.0135,-2.814,0.0063,2.3105,9.919,4,2,0.50002833919689,12
"43",42,43,2,0.7386,-0.0135,-2.814,0.8193,-0.0161,-2.9049,0.0063,2.3359,9.919,4,2,0.121581495302534,12
"44",41,44,1,0.3135,0.3406,-10.8916,0.3415,0.3531,-11.144,0.0065,2.3691,12,1,2,0.254255796394104,1
